hhid,weight
HID277841,72.68434072207231
HID277928,31.36412638
HID277937,230.9614233
HID277969,79.88881631610749
HID278075,173.2458066
HID278122,74.53741235234909
HID278219,179.9476699
HID278391,56.92994448
HID278396,213.3638526
HID278561,121.9997721
HID278636,178.4999485
HID278712,195.2952678
HID278868,43.10278033
HID279238,109.358053
HID279244,91.07284138
HID279254,73.50024409
HID279442,79.77302892
HID279503,142.0916046
HID279600,153.8728634
HID279666,32.89073696
HID279813,84.27308987
HID279866,294.284598
HID279992,102.5850919
HID280001,29.8486185
HID280020,223.501085
HID280111,213.3638526
HID280150,137.8760829
HID280231,119.4342501
HID280269,156.8431926
HID280298,188.1134622
HID280320,173.2458066
HID280344,61.06243475
HID280361,59.73223617
HID280555,51.03905831
HID280619,109.5070233
HID280663,123.2707613
HID280694,129.4340338
HID280742,227.8846198
HID280790,160.9831737
HID280791,166.4545144
HID280852,100.6942548
HID280883,183.5182838
HID280994,126.3982954
HID281088,147.677505
HID281101,37.81091528
HID281215,142.6551914
HID281279,202.6539485
HID281379,36.63736328
HID281652,100.5731541
HID281779,234.194132
HID281840,122.9369572
HID281846,490.0711954
HID281877,118.239584
HID282006,57.87682547
HID282019,174.0855307
HID282246,107.723307
HID282364,69.59612071
HID282394,87.10951107577939
HID282510,200.08147
HID282529,94.50418929651551
HID282551,155.9509143
HID282557,63.33369225
HID282730,127.676443
HID282766,96.53566825
HID282913,135.2909672
HID283062,38.94918668
HID283242,355.4932307
HID283343,160.4265789
HID283555,145.7311811
HID283559,124.9593535
HID283621,138.8694051
HID283815,29.3967388
HID283819,32.74474785
HID283857,144.1228799
HID284111,53.70678561
HID284190,129.2014656
HID284218,198.3498491
HID284301,96.54534599952549
HID284499,74.00587418974619
HID284537,237.4742704
HID284668,240.6842744
HID284685,176.1845854
HID284790,112.869803
HID284952,302.0944932
HID284972,294.284598
HID284998,147.2806182
HID285057,54.51325554
HID285101,214.635514
HID285129,112.869803
HID285144,268.2943925
HID285170,351.0843762
HID285263,170.2356829
HID285324,92.32658270522521
HID285545,126.5254482
HID285879,150.2327041
HID285894,50.74189824
HID285984,102.4115342
HID286028,82.31848797
HID286117,94.39016758
HID286251,32.38925297
HID286473,75.14839531
HID286587,202.6539485
HID286677,117.1744377
HID286955,81.91409827
HID286997,114.2510441
HID287102,152.5427463
HID287196,166.1485471
HID287362,135.5615416
HID287403,194.4595788
HID287489,121.9404149
HID287523,317.2540542
HID287787,128.5615717
HID287825,162.021876
HID287847,201.0222742
HID287863,136.8472804
HID287884,167.8745933
HID287915,169.3828756
HID287950,116.5023683
HID287975,108.5984838
HID288146,223.501085
HID288345,74.02496475
HID288392,54.66143657
HID288423,149.4959321
HID288503,184.1520629
HID288723,68.31786295
HID288803,27.88442836
HID288914,317.3449033
HID288936,45.98719628
HID289137,155.2123553
HID289202,150.5029307
HID289255,154.0848994
HID289300,183.1688034
HID289344,127.2917641
HID289358,161.1465133
HID289420,213.0561162
HID289443,136.3933212
HID289467,30
HID289483,201.9891149
HID289636,61.35465789
HID289642,250.8474874
HID289708,149.9399568
HID289852,160.1696186
HID290079,45.18727038
HID290161,330.5386916
HID290194,80.9576185
HID290261,40.16097215
HID290279,104.373441
HID290281,67.61749343
HID290283,39.36299018
HID290462,184.7438285
HID290598,69.40921368
HID290603,165.0862655
HID290644,171.2062976
HID290719,200.5271454
HID290729,103.9016029
HID290882,62.10865533
HID290964,85.93085697
HID291103,139.7047983
HID291118,275.4609735
HID291321,202.6666284
HID291340,163.3449072
HID291370,188.2165379
HID291379,188.1134622
HID291509,122.3290472
HID291533,135.1879575
HID291801,123.6054757
HID291934,39.14686914
HID291963,28.13051027
HID292197,81.54231584
HID292227,189.8404241
HID292294,96.08760938
HID292366,118.5827678
HID292689,299.6368394
HID292696,165.1922667
HID292983,200.771626
HID293128,109.6393598
HID293157,460.551386
HID293274,97.76831711003121
HID293312,174.8362103
HID293377,176.8161654
HID293522,117.8460266
HID293550,128.5615717
HID293840,183.0508692
HID293868,43.22487834
HID293882,177.5729371
HID293910,191.6136207
HID294014,151.6118378
HID294035,179.5089916
HID294311,131.752601
HID294335,89.50780964
HID294362,80.95363678198839
HID294381,117.8460266
HID294406,190.9235699
HID294464,121.5642506
HID294511,102.8879901
HID294565,96.53566825
HID294666,180.8131087
HID294726,191.7037384
HID294861,92.28628192
HID294862,60.91936717
HID294891,79.33685027
HID294910,239.7101223
HID295018,125.8413287
HID295067,99.22645647
HID295107,67.36673396852611
HID295114,63.55609342
HID295299,68.18780532
HID295416,119.5586605
HID295490,60.76887503
HID295776,184.7438285
HID295924,193.710488
HID296001,97.16595736
HID296097,69.89074755
HID296115,266.330358
HID296140,50.7777326
HID296341,28.5627369
HID296388,172.2827714
HID296484,46.44807092
HID296589,164.303223
HID296634,167.8745933
HID296661,303.884744
HID296683,102.5987615
HID296773,200.2782218
HID296800,169.9711591
HID296855,52.97181367
HID296866,36.20450475
HID296871,80.09910793
HID296973,68.26126038
HID297049,149.3183662
HID297118,46.75207248
HID297392,155.9312671
HID297418,142.8377763
HID297486,97.56075601
HID297510,13.06628743
HID297545,276.1852049
HID297717,138.6584695
HID297767,134.829995
HID297804,55.25553434
HID297901,181.4831924
HID297979,278.4785428
HID298012,172.9852299
HID298236,133.8782578
HID298257,106.3638826
HID298355,132.2376878
HID298425,102.7169187
HID298438,223.501085
HID298462,175.7913716
HID298545,237.4742704
HID298550,146.258876
HID298688,122.7835906
HID298692,47.87874643
HID298713,60.91936717
HID298819,117.4707426
HID298919,93.23859795
HID299007,89.29848802424929
HID299015,160.2661122
HID299045,68.31786295
HID299061,108.9383622
HID299095,100.6640375
HID299097,250.8474874
HID299186,184.8328224
HID299488,175.0603329
HID299497,88.41766806506369
HID299764,219.5572737
HID299786,74.53741235234909
HID299866,163.3449072
HID299916,184.1520629
HID300000,230.9614233
HID300067,177.5729371
HID300160,182.2746105
HID300298,181.5343282
HID300417,128.5136349
HID300470,294.1301489
HID300581,268.2943925
HID300617,103.0076065
HID300651,144.9253044
HID300709,129.640548
HID300949,110.84961
HID301093,188.1637261
HID301139,74.53741235234931
HID301168,223.1079685
HID301249,65.07874045
HID301253,222.8415316
HID301263,133.4826256
HID301315,114.5362168
HID301328,158.4922495
HID301433,173.2458066
HID301456,118.4156532
HID301533,71.23156985694369
HID301653,50.2103517
HID301743,53.54850846
HID301842,176.7934788
HID301845,134.6093306
HID301907,226.8103233
HID301957,209.6852761
HID301979,174.0689192
HID301989,30.70575727
HID302156,50.2103517
HID302277,180.2535854
HID302323,66.3529105
HID302349,36.20450475
HID302365,354.0127551
HID302742,28.5627369
HID302760,57.82956361
HID302857,269.2038651
HID302899,282.1772513
HID302939,62.62293892
HID303010,232.6294871
HID303057,49.75201476
HID303067,167.5178172
HID303359,155.8407344
HID303369,154.9946908
HID303379,50.78851506
HID303384,242.5211321
HID303500,96.38224422346759
HID303527,196.3603476
HID303544,128.5615717
HID303927,98.6978923
HID303932,88.61695838
HID304179,305.2744352
HID304393,107.523453
HID304482,49.10961894
HID304539,164.569211
HID304614,241.8941157
HID304634,143.120559
HID304636,97.76831711003121
HID304643,54.51325554
HID304801,78.27867366
HID304837,148.5211922
HID304967,141.3286058
HID304969,294.284598
HID304995,142.3451095
HID305125,50.74189824
HID305173,20.81301935
HID305222,159.0171884
HID305288,91.37637858316251
HID305573,129.2014656
HID305577,145.9982666
HID305598,165.2963178
HID305615,82.51835978
HID305690,48.95346753
HID305720,50.78851506
HID305867,127.751127
HID306108,134.6093306
HID306206,394.8440755
HID306260,91.37637858316251
HID306355,146.5397589
HID306374,154.954773
HID306508,164.1588572
HID306722,215.7530291
HID306802,228.8084829
HID306832,180.8131087
HID306907,60
HID307042,260.8096109
HID307070,236.3584472
HID307237,95.29407359344211
HID307337,102.4306186
HID307362,152.123878
HID307412,59.46900605
HID307533,105.8218082
HID307679,147.3373435
HID307829,151.4403129
HID307856,190.6332784
HID307874,95.96386815069189
HID308058,285.9244932
HID308078,123.2707613
HID308113,229.7103619
HID308167,177.5729371
HID308224,121.6695247
HID308309,102.0534519
HID308326,172.8529589
HID308387,163.3449072
HID308425,94.14587571296499
HID308427,27.88442836
HID308667,15.89508007
HID308766,88.17444612
HID308917,42.58359847
HID308962,149.9993337
HID308986,118.239584
HID309012,134.9835777
HID309093,66.27708355443499
HID309140,107.0397998
HID309222,146.5156062
HID309453,51.75080853
HID309475,419.9542495
HID309823,248.9912771
HID309854,230.4126232
HID309889,200.6767374
HID309917,102.0534519
HID309964,33.83803848
HID309968,202.0800713
HID310051,25.50113045
HID310074,255.0235745
HID310095,150
HID310106,46.43116345
HID310205,57.70943614
HID310237,91.22741524
HID310301,72.77151859
HID310317,43.08635276
HID310379,193.9713394
HID310494,212.1170507
HID310598,176.7934788
HID310628,181.5343282
HID310792,90.11894073
HID310952,61.39489487
HID310956,59.20197638
HID310968,93.23859795
HID311090,70.32756472
HID311118,265.8077045
HID311128,202.1195845
HID311200,71.23920037
HID311309,52.97181367
HID311487,147.2806182
HID311531,254.3953627
HID311570,191.6136207
HID311700,352.4742829
HID311727,92.5063385
HID311781,65.13895988
HID311963,90.02744941923009
HID312012,56.24201331
HID312075,263.7487087
HID312225,181.7700344
HID312232,36.97481336
HID312235,122.8145132
HID312280,37.81091528
HID312296,156.8431926
HID312359,65.90007899
HID312398,39.36299018
HID312546,26.85330512
HID312585,168.3221549
HID312592,211.0496571
HID312853,152.6371155
HID313084,163.3449072
HID313091,158.5910721
HID313150,87.14922712
HID313235,109.6393598
HID313242,174.0855307
HID313291,79.95433126
HID313399,183.7499943
HID313442,65.38751396
HID313447,278.4785428
HID313517,210.8615999
HID313581,188.1134622
HID313724,208.1405907
HID313906,164.4511504
HID314086,80.27477406
HID314230,233.1411796
HID314382,68.90744832
HID314396,136.3756106
HID314405,168.3221549
HID314474,56.63860487
HID314562,139.3123735
HID314662,57.77602229
HID314709,61.06243475
HID314732,122.7503198
HID314801,65.13895988
HID315055,156.2502352
HID315219,64.87563641828559
HID315368,24.59139404
HID315400,190.6332784
HID315470,155.1978965
HID315516,179.5089916
HID315603,50.28657705
HID315722,155.2123553
HID315728,207.605577
HID315740,78.22515563
HID315864,174.0855307
HID316155,156.5573473
HID316156,353.8983471
HID316162,149.3183662
HID316164,152.262549
HID316240,120.5127872
HID316280,65.13895988
HID316296,95.29407359344211
HID316305,193.8429073
HID316348,137.8760829
HID316409,290.554552
HID316514,67.85972356
HID316516,96.79113316
HID316597,75.14596775
HID316647,59.52168448
HID316819,168.3221549
HID316870,49.55450255
HID316931,113.8399618
HID316955,70.11253330489571
HID317014,60.76887503
HID317154,102.5850919
HID317255,126.6264495
HID317280,101.7913968
HID317297,133.486918
HID317448,44.90046575
HID317532,113.6811172
HID317573,74.13005536107261
HID317575,132.4176336
HID317598,61.04320729
HID317634,41.14907366
HID317695,32.74474785
HID317739,237.3616273
HID317803,169.9315229
HID317857,134.9835777
HID317863,139.8469045
HID317885,24.59139404
HID317923,58.04446915
HID318122,173.0602832
HID318128,196.0968946
HID318415,174.8362103
HID318420,270.0694544
HID318482,108.1096024
HID318888,79.88881631610749
HID318889,146.1783188
HID318911,59.52168448
HID318951,97.76831711003121
HID319014,23.02240905
HID319084,147.677505
HID319142,64.27630826358821
HID319164,132.7494592
HID319178,207.0659929
HID319215,132.4176336
HID319441,70.48413559
HID319527,89.43243137113321
HID319528,250.8474874
HID319607,237.5757583
HID319721,138.0444298
HID319856,148.9611332
HID319932,220.9809143
HID320274,83.07834779
HID320391,107.0397998
HID320411,41.14907366
HID320443,114.3808954
HID320498,30.82327615
HID320664,108.9383622
HID320737,73.87877417
HID320742,128.3484075
HID320754,39.44543884
HID320765,207.9762439
HID320891,53.70678561
HID320985,101.2495875
HID321147,82.17030921
HID321234,108.0281709
HID321263,460.551386
HID321604,147.7950628
HID321812,111.3823093
HID321856,171.9925493
HID321904,39.36299018
HID321970,153.7682576
HID321971,254.2013914
HID321989,138.1669107
HID322105,263.7487087
HID322223,304.6233308
HID322246,54.66143657
HID322251,73.87877417
HID322340,234.194132
HID322459,347.9786096
HID322556,21.43413117
HID322603,121.6695247
HID322809,95.42697219
HID322870,193.710488
HID322918,126.3982954
HID322922,27.00705676
HID323048,172.8529589
HID323145,78.22515563
HID323316,57.77602229
HID323389,173.9901494
HID323390,116.4451537
HID323573,40.16097215
HID323691,33.83803848
HID323709,70.32756472
HID323799,176.8161654
HID323829,79.88881631610749
HID323849,200.9800576
HID323888,50.74189824
HID323996,190.3992518
HID324042,40.16097215
HID324064,75.5518981
HID324198,37.81091528
HID324290,179.7398235
HID324436,90.02744941923009
HID324574,126.6264495
HID324577,97.68815366
HID324644,158.4922495
HID324775,198.6615779
HID324863,136.8472804
HID324867,114.2510441
HID324967,122.9369572
HID325031,167.5178172
HID325081,87.49052066
HID325155,69.59572192
HID325445,262.026945
HID325725,174.3241196
HID325823,70.11253330489571
HID325858,122.5177989
HID325948,130.4544883
HID326072,204.2239473
HID326147,47.29300555
HID326358,32.46107547
HID326400,260.108914
HID326419,53.57909281
HID326505,68.31193049
HID326510,61.58161038
HID326826,266.330358
HID326862,132.4119263
HID326906,92.23698047
HID326922,198.6615779
HID326984,126.6264495
HID327067,105.4851522
HID327129,138.0444298
HID327130,162.1515958
HID327184,110.8898397
HID327215,163.0486864
HID327236,102.0534519
HID327262,172.9852299
HID327351,244.8658681
HID327441,89.54747419
HID327511,154.0848994
HID327545,150.2327041
HID327547,172.8381651
HID327580,148.8750414
HID327622,81.44555399551921
HID327681,180.3852291
HID327809,103.9016029
HID327813,71.23920037
HID327864,148.8750414
HID327945,218.7958995
HID328111,150.1578545
HID328186,182.2746105
HID328204,173.7743237
HID328249,46.83881102
HID328297,112.5911181
HID328323,133.9481144
HID328527,40.8775078
HID328544,137.3462761
HID328581,221.3544998
HID328662,40.13216853
HID328710,122.2034957
HID328737,43.90977694
HID328809,340.5597566
HID328857,100.2056067
HID328881,176.2662816
HID329013,170.2356829
HID329094,122.2034957
HID329261,229.2927067
HID329370,80.95363678198839
HID329388,109.2996574
HID329433,272.0597593
HID329579,74.53741235234931
HID329587,89.54747419
HID329618,89.29848802424929
HID329640,144.5049522
HID329830,200.2782218
HID329897,118.6064447
HID329919,128.7600833
HID330000,92.15931084
HID330025,217.1177484
HID330111,128.5615717
HID330168,54.51325554
HID330184,202.6666284
HID330186,53.54850846
HID330188,133.9481144
HID330207,99.19402285
HID330218,181.5343282
HID330240,169.6048159
HID330397,168.3221549
HID330419,106.3638826
HID330452,96.32921278
HID330491,229.2927067
HID330536,138.7132605
HID330549,41.08941789
HID330666,182.2746105
HID330902,148.6527806
HID330905,145.9982666
HID330914,90.29299611772529
HID330967,116.6128038
HID331024,103.9016029
HID331194,164.303223
HID331235,65.90007899
HID331366,239.1181038
HID331496,159.6953386
HID331508,69.52638294
HID331514,59.20197638
HID331543,315.1870191
HID331566,221.6426523
HID331568,239.2962347
HID331607,81.73951425
HID331675,53.25340332
HID331897,168.0589051
HID331964,202.7635694
HID332026,139.3123735
HID332408,169.9315229
HID332421,127.8010919
HID332458,235.6873682
HID332493,390.4583249
HID332508,98.6978923
HID332704,148.3233031
HID332796,79.33685027
HID332799,278.4785428
HID332809,101.7913968
HID332851,197.0298295
HID332913,39.99040911
HID332920,36.97481336
HID332944,174.0689192
HID333129,148.5211922
HID333170,81.44555399551921
HID333235,146.5156062
HID333260,128.074778
HID333412,155.878067
HID333483,141.6541676
HID333556,234.194132
HID333757,121.4324839
HID333835,56.63860487
HID333993,149.2156424
HID334048,122.7835906
HID334051,121.5642506
HID334236,226.165196
HID334241,139.2104202
HID334249,250.8474874
HID334348,275.4609735
HID334377,212.1436815
HID334381,220.561961
HID334449,92.28628192
HID334473,169.9711591
HID334494,154.547852
HID334670,106.7520485
HID334736,78.32460199571631
HID334743,45.18727038
HID334770,242.5211321
HID334824,178.0605117
HID334848,63.15821569
HID334883,121.8716838
HID334925,151.4403129
HID334985,33.83803848
HID335153,65.38751396
HID335269,43.90977694
HID335415,169.9315229
HID335443,65.38751396
HID335605,178.8386573
HID335617,73.85852015
HID335657,115.5565335
HID335704,122.2034957
HID335724,129.640548
HID335893,62.76612469
HID335921,114.2431698
HID335978,63.33369225
HID335997,39.84692436
HID336014,62.26588509
HID336172,122.9369572
HID336279,122.7503198
HID336322,57.72847923
HID336330,83.99158097
HID336503,151.6684416
HID336545,64.87563641828559
HID336673,170.2356829
HID336817,149.9229459
HID336881,223.3456597
HID336897,102.7169187
HID337138,155.878067
HID337169,70.23392882
HID337292,153.7682576
HID337293,91.22741524
HID337381,73.60874941
HID337386,111.8351922
HID337504,275.6930111
HID337582,109.6916482
HID337692,207.0659929
HID337735,178.0526582
HID337927,216.6465155
HID337932,94.14587571296499
HID338003,186.4859888
HID338080,63.44761172
HID338317,184.6569033
HID338338,182.6123118
HID338396,169.6048159
HID338427,114.4079823
HID338568,118.934334
HID338714,57.63417111
HID338809,149.4033919
HID338870,149.0410426
HID338965,43.90977694
HID338990,227.8846198
HID339269,70.43446994
HID339313,90.29526485
HID339682,223.3456597
HID339774,200.5271454
HID339775,92.16206106
HID339810,151.6118378
HID339925,241.8941157
HID339964,121.1996811
HID340028,151.6310929
HID340060,124.7639082
HID340075,157.9984078
HID340102,222.9193433
HID340172,196.1211991
HID340262,79.58420649169349
HID340310,44.74726663
HID340329,80.95363678198839
HID340613,122.0864146
HID340631,193.1217041
HID340719,109.5567246
HID340748,122.2075849
HID340774,101.7913968
HID340776,74.13005536107261
HID340929,51.03905831
HID340970,212.1436815
HID341096,198.6615779
HID341179,170
HID341180,128.8922825
HID341516,239.2962347
HID341517,60.91936717
HID341528,70.11253330489571
HID341637,351.0843762
HID341940,198.4283829
HID342180,200.08147
HID342299,176.6232206
HID342315,133.9481144
HID342724,205.7938014
HID342776,146.3725773
HID342814,139.3143177
HID342866,112.5911181
HID342904,265.8288621
HID342965,225.1869474
HID342984,146.3725773
HID343106,58.79661316
HID343277,193.6851874
HID343313,147.3373435
HID343555,94.39016758
HID343560,36.63736328
HID343624,304.6233308
HID343721,182.9783735
HID343810,189.8404241
HID343977,57.77602229
HID344058,32.17554372
HID344087,136.1046564
HID344131,88.36886783
HID344185,135.1879575
HID344324,86.86340466
HID344352,169.6092921
HID344441,167.7884382
HID344660,70.03496560433371
HID344691,216.6465155
HID344742,176.1845854
HID345011,209.2563751
HID345045,317.2540542
HID345138,117.8460266
HID345143,50.7777326
HID345159,229.2927067
HID345382,191.6228202
HID345449,97.58007847
HID345461,108.1096024
HID345484,194.4595788
HID345731,54.3983255
HID345860,132.3131684
HID345947,57.70943614
HID345983,164.303223
HID346180,305.2744352
HID346251,170.7591856
HID346303,238.79523
HID346336,89.29848802424929
HID346497,43.10278033
HID346543,103.9323585
HID346577,172.8529589
HID346711,164.1588572
HID346787,57.63417111
HID346932,71.45480638
HID347055,58.97789184
HID347065,21.39115877
HID347398,41.08941789
HID347482,122.2075849
HID347483,270.6376063
HID347567,221.0298658
HID347625,40
HID347637,163.3449072
HID347835,207.605577
HID347862,58.71190498
HID347873,96.38224422346759
HID347911,32.17554372
HID347927,90.29526485
HID347936,114.6496932
HID347954,159.9645271
HID348113,490.0711954
HID348133,89.29848802424929
HID348216,132.7494592
HID348328,66.27708355443499
HID348410,161.1038642
HID348558,145.7311811
HID348569,80.09910793
HID348603,144.1228799
HID348650,167.5921137
HID348727,191.7037384
HID348791,180.7454135
HID348792,124.7639082
HID348811,143.3034038
HID348945,265.8077045
HID348953,36.97481336
HID348959,115.910889
HID348962,178.046902
HID349108,265.8288621
HID349362,60.91936717
HID349407,86.86340466
HID349446,50.12304726
HID349585,130.4994684
HID349713,289.9350734
HID349961,82.4154347
HID350011,146.03392
HID350022,107.523453
HID350147,208.4065651
HID350233,51.03905831
HID350237,114.4079823
HID350364,19.18371733
HID350405,139.2104202
HID350482,65.07874045
HID350502,64.27630826358821
HID350593,132.4176336
HID350969,80.61560609
HID351053,110.0845697
HID351094,92.36044405
HID351096,73.70527084
HID351240,260.8096109
HID351359,105.5871268
HID351396,80.27477406
HID351399,106.4707104
HID351454,248.4261796
HID351458,227.2459591
HID351459,76.56361941250159
HID351486,129.7212767
HID351533,330.5386916
HID351613,97.38512733
HID351646,164.303223
HID351647,74.08576849
HID351650,36.26046769
HID351805,265.8288621
HID351965,171.2062976
HID352083,50.74189824
HID352284,25.50113045
HID352543,139.4201522
HID352627,164.569211
HID352634,217.1177484
HID352638,282.1772513
HID352671,40.13216853
HID352736,223.3456597
HID352744,122.3290472
HID352771,66.76659607
HID352965,164.4511504
HID352982,155.878067
HID352996,74.53741235234931
HID353179,302.0944932
HID353186,167.2306145
HID353286,147.4944395
HID353326,108.1064886
HID353327,178.8722513
HID353448,114.755087
HID353478,35.32306212
HID353729,142.9171413
HID353825,120.6379896
HID353838,227.2459591
HID353894,210.0240785
HID353969,200.08147
HID354048,84.35210111
HID354166,182.1267869
HID354328,89.50780964
HID354342,282.1772513
HID354358,31.36412638
HID354418,158.3527103
HID354443,196.3603476
HID354544,132.2376878
HID354575,72.68434072207241
HID354690,142.6035953
HID354814,129.1571898
HID354973,244.8658681
HID355268,161.1465133
HID355461,53.40120496
HID355508,139.8469045
HID355709,171.7922543
HID355789,170.1214274
HID355876,215.8680751
HID355882,263.7487087
HID355903,89.43243137113321
HID356109,90.29299611772529
HID356144,160.9831737
HID356637,155.1968783
HID356661,142.0916046
HID356714,136.1046564
HID356805,107.5959187
HID356923,255.0312072
HID357061,144.1228799
HID357235,227.8846198
HID357392,221.3570039
HID357405,33.83803848
HID357632,201.6821633
HID357989,154.8112289
HID357999,70
HID358345,171.2062976
HID358363,204.7703797
HID358401,58.04446915
HID358516,89.01276523
HID358557,122.5177989
HID358687,147.3373435
HID358689,73.85852015
HID358718,132.5490629
HID358826,222.9193433
HID359100,281.0992279
HID359121,130.4994827
HID359312,92.5063385
HID359439,184.1272119
HID359469,58.35319309
HID359475,53.04707739
HID359529,81.73951425
HID359563,140.4199595
HID359658,146.5397589
HID359694,126.3982954
HID359737,138.0444298
HID359751,131.752601
HID359804,53.04707739
HID359814,133.2166382
HID359908,50.78851506
HID360014,141.3286058
HID360024,207.0659929
HID360053,164.569211
HID360093,173.7743237
HID360113,87.10951107577939
HID360132,191.7646711
HID360206,41.08941789
HID360220,80.27477406
HID360310,146.258876
HID360407,56.92994448
HID360447,80.61560609
HID360659,27.00705676
HID360868,64.04857072
HID360902,68.23816686
HID360989,136.6092621
HID361087,168.7350476
HID361253,41.14907366
HID361374,51.03905831
HID361454,226.8671808
HID361477,112.5522842
HID361517,108.9383622
HID361553,155.878067
HID361568,41.08941789
HID361631,176.1845854
HID361720,219.7540417
HID361799,284.5986427
HID361810,281.0992279
HID361855,106.4707104
HID361860,221.7694278
HID361950,78.32460199571631
HID361960,218.7958995
HID362043,177.5729371
HID362053,62.21432816
HID362057,257.7563465
HID362128,193.1217041
HID362147,184.6569033
HID362160,139.8469045
HID362193,89.01276523
HID362200,229.2698947
HID362382,30.86613358
HID362427,127.676443
HID362526,248.9912771
HID362539,87.22120887
HID362582,171.9450133
HID362660,83.99158097
HID362912,75.3121173
HID362980,72.68434072207241
HID363139,40.22926164
HID363191,229.2927067
HID363375,50.74189824
HID363391,132.3131684
HID363433,93.23859795
HID363522,275.4609735
HID363560,102.4306186
HID363605,109.7419142
HID363659,122.7503198
HID363670,107.5959187
HID363675,27.5302792
HID363764,162.1515958
HID363805,127.751127
HID363882,169.5176046
HID363933,120.5127872
HID364056,87.91569601
HID364070,125.8413287
HID364078,278.2449279
HID364331,82.4154347
HID364581,52.12539393
HID364665,48.83456583
HID364746,161.3781656
HID364785,124.7639082
HID364801,194.4595788
HID364833,102.0534519
HID365100,177.2117132
HID365104,27.00705676
HID365196,213.3638526
HID365259,147.7950628
HID365266,257.7563465
HID365296,161.9458875
HID365312,97.38512733
HID365391,155.568039
HID365432,191.6136207
HID365453,105.9268224
HID365460,39.84692436
HID365499,158.5910721
HID365601,28.88337221
HID365647,73.70527084
HID365833,364.0654234
HID365975,112.5911181
HID365990,114.2431698
HID366257,202.1789967
HID366263,27.88442836
HID366587,230.5342493
HID366627,232.6294871
HID366734,304.6233308
HID366774,57.70943614
HID366781,56.96189834
HID366901,232.6294871
HID367218,111.0088113
HID367330,259.2175495
HID367397,139.6731657
HID367415,84.84676527
HID367630,21.39115877
HID367644,180.8740843
HID367721,83.25369057073929
HID367745,198.0371353
HID367773,46.83881102
HID367780,198.6615779
HID368003,99.22645647
HID368111,112.2311783
HID368116,139.2104202
HID368238,264.7960653
HID368254,117.1744377
HID368498,70.23392882
HID368637,180.7454135
HID368733,209.2563751
HID368750,248.4261796
HID368778,64.27630826358821
HID369218,171.7454215
HID369321,107.2847557
HID369328,162.021876
HID369381,59.46900605
HID369398,190.3992518
HID369435,128.5615717
HID369505,80.27477406
HID369509,275.6930111
HID369543,153.3854393
HID369730,108.2598049
HID369750,135.2909672
HID369891,216.6465155
HID369899,274.4988818
HID369913,118.595464
HID369941,83.07834779
HID369974,90.02744941923009
HID369992,70.56187893933431
HID370262,146.3659231
HID370325,91.51129667
HID370399,239.9410807
HID370603,43.10278033
HID370627,228.9558264
HID370647,212.1170507
HID370669,61.04320729
HID370775,197.0298295
HID370853,148.5211922
HID370994,230.9614233
HID371000,133.8782578
HID371041,164.303223
HID371061,151.3709706
HID371115,55.2031315
HID371169,99.55179184679341
HID371219,49.10961894
HID371228,147.7240295
HID371317,54.51325554
HID371352,95.29407359344211
HID371456,167.5178172
HID371461,72.13924624986529
HID371472,139.4201522
HID371493,254.2013914
HID371513,159.0171884
HID371599,121.6695247
HID371601,213.0476971
HID371617,278.2449279
HID371716,102.5850919
HID372102,152.5427463
HID372205,27.5302792
HID372271,140.4199595
HID372451,148.8750414
HID372604,58.79661316
HID372655,166.7323808
HID372680,36.59148078
HID372699,199.2431178
HID372706,82.17030921
HID372819,129.4340338
HID372896,89.43243137113321
HID372981,191.6228202
HID373017,255.9783693
HID373271,169.7232076
HID373274,70.32756472
HID373421,97.76831711003121
HID373531,174.3241196
HID373640,173.2458066
HID373642,265.1202856
HID373686,123.9358766
HID373805,64.17819963547871
HID373811,136.3756106
HID373930,121.4324839
HID373946,72.13924624986529
HID373954,55.2031315
HID373997,15.89508007
HID374041,70.48413559
HID374212,106.4707104
HID374248,181.820695
HID374329,147.677505
HID374377,15.89508007
HID374401,95.93068736
HID374441,38.76534506
HID374671,36.59148078
HID374767,74.02496475
HID374781,68.23816686
HID374802,242.5211321
HID374822,212.1436815
HID374870,181.5343282
HID374887,49.80994599
HID374893,109.5070233
HID374932,132.2376878
HID375055,101.1243405
HID375230,87.49052066
HID375336,107.7573797
HID375465,67.70047451
HID375578,164.303223
HID375947,60.67431834
HID376016,241.8941157
HID376183,199.6618313
HID376259,161.1465133
HID376323,116.4451537
HID376378,50.52906806
HID376439,140.3670688
HID376586,148.5211922
HID376637,166.0158749
HID376641,49.55450255
HID376760,274.121283
HID376790,178.0526582
HID376809,155.8407344
HID376896,145.1118798
HID376908,219.5572737
HID377137,45.732006
HID377142,118.6064447
HID377147,232.5817414
HID377350,62.26588509
HID377469,120.250253
HID377511,273.4732224
HID377651,79.58420649169349
HID377677,187.4899935
HID377736,65.38751396
HID377743,96.79113316
HID377790,165.5698063
HID377886,82.17030921
HID378049,69.52638294
HID378134,138.7132605
HID378160,79.33685027
HID378183,89.05259041
HID378226,49.10961894
HID378284,165.1922667
HID378345,126.0035659
HID378417,108.1064886
HID378451,188.2165379
HID378542,26.85330512
HID378546,89.22812994
HID378552,44.90046575
HID378797,59.62962322
HID378898,83.37202636182759
HID378906,250.8474874
HID378913,80.89947242
HID378944,100.6640375
HID378999,98.06988548523231
HID379061,63.44761172
