hhid,weight
HID533171,197.3068777
HID533190,134.2895372
HID533414,36.60016796
HID533420,173.4514668
HID533445,202.9181733
HID533497,121.1143191
HID533505,182.171951
HID533522,56.52060439
HID533559,32.09331586
HID533689,43.48065814
HID533756,188.7100007
HID534017,56.52060439
HID534027,136.3804753
HID534086,63.9775692
HID534158,86.52537897
HID534241,106.0786216
HID534442,145.0334592
HID534455,136.8287407
HID534764,342.765985
HID534817,280.016838
HID535027,64.04769961
HID535068,172.041983
HID535191,167.9693197
HID535290,23.59116218
HID535342,14.89064062
HID535457,112.2881013
HID535556,298.5629614
HID535564,94.90464337
HID535632,82.58114252
HID535635,174.5014537
HID535671,105.5727634
HID535851,133.3492921
HID536094,206.3159333
HID536330,111.2624232
HID536604,50.33448084
HID536666,235.7612359
HID536767,213.5572767
HID536819,265.5229466
HID536848,95.63143801
HID536969,34.12135288
HID536976,140.0624582
HID537327,63.72247904
HID537349,30.68827653
HID537359,200.2710411
HID537469,210.2970873
HID537595,165.5696893
HID537610,146.5505203
HID537787,131.8541006
HID537845,48.53574471
HID537865,123.1705448
HID537923,189.8398855
HID537984,117.545169
HID538108,87.92989269
HID538121,33.35007678
HID538331,159.960186
HID538378,146.2394931
HID538439,25.68539815
HID538649,66.84248655
HID538659,158.6525557
HID538669,224.465252
HID538707,150.1591772
HID538714,156.3901226
HID538873,27.52266588
HID538892,165.7365473
HID538932,134.2895372
HID538951,81.5423438
HID538953,66.95445287
HID538972,196.6588225
HID539037,104.7043132
HID539104,122.7514925
HID539460,130.0676953
HID539731,176.414678
HID539762,123.1705448
HID539932,161.8617072
HID539961,156.499161
HID540006,128.5352123
HID540171,247.1536278
HID540173,30.33986209
HID540185,61.9431281
HID540199,147.2647432
HID540204,133.7209233
HID540230,144.6625208
HID540246,29.77008119
HID540320,122.9423609
HID540343,99.68274951
HID540397,227.5489657
HID540430,173.3294751
HID540504,123.8792814
HID540512,181.9677384
HID540690,125.117495
HID540765,19.85480064
HID540795,142.1686519
HID540822,22.84197358
HID541146,64.35777673
HID541163,206.4477855
HID541186,80.67427879
HID541211,100.0983546
HID541215,55.82347681
HID541284,185.9663656
HID541319,256.9854736
HID541459,157.9199439
HID541494,133.4393952
HID541688,353.9377735
HID541778,208.4485191
HID541835,108.8810893
HID541845,161.3485576
HID541858,164.8074645
HID541938,30.28271608
HID541978,218.2678184
HID542003,72.09485913
HID542039,33.20827957
HID542058,52.75069555
HID542073,326.8090084
HID542319,31.28073579
HID542333,96.58587033
HID542539,159.960186
HID542575,58.02841089
HID542576,258.8104138
HID542634,158.2364259
HID542635,62.7859277
HID542759,49.09274154
HID542762,116.3346808
HID542844,122.6341534
HID542905,186.0442143
HID543188,115.081037
HID543210,203.1093607
HID543221,32.37807259
HID543260,150.6738114
HID543296,130.0225805
HID543302,203.4207168
HID543463,28.026454
HID543489,115.9486338
HID543505,100.8832593
HID543649,175.9439421
HID543696,131.6509331
HID543845,66.84248655
HID543972,30.87540017
HID544024,188.9407139
HID544030,146.9800987
HID544100,125.117495
HID544135,148.3052694
HID544189,130.721462
HID544208,151.6511113
HID544217,185.7101519
HID544243,99.60975451
HID544319,118.8695932
HID544351,120.1751028
HID544569,262.6288651
HID544575,284.1672196
HID544685,36.42153909
HID544688,121.7203276
HID544925,125.8919345
HID544966,265.5229466
HID545154,30.87710363
HID545263,129.7423141
HID545315,184.6053856
HID545348,184.917862
HID545349,201.1197683
HID545390,194.4725857
HID545414,100.7133259
HID545446,90.46775074
HID545468,183.8001462
HID545576,58.02566255
HID545579,168.982574
HID545612,177.0638128
HID545623,39.21224191
HID545700,183.767439
HID545756,13.22204401
HID546198,109.0252186
HID546222,166.362205
HID546323,130.2451448
HID546395,118.8695932
HID546402,168.593192
HID546619,45.91186414
HID546699,236.3659786
HID546914,43.37038537
HID546962,136.7819355
HID547256,48.38419451
HID547327,117.545169
HID547375,177.583497
HID547440,59.79185398
HID547450,136.7819355
HID547499,155.1615562
HID547664,190.2746932
HID547678,31.45488291
HID547689,164.1092743
HID547760,143.8032901
HID547779,174.1464695
HID548052,141.445868
HID548108,137.7361432
HID548310,62.34676841
HID548315,120.2620148
HID548357,62.40215704
HID548485,100.9792187
HID548803,245.8866724
HID548805,157.5437201
HID548947,682.7636683
HID548952,156.4458369
HID549130,101.0019247
HID549171,38.16470055
HID549230,186.0113658
HID549238,155.5208882
HID549331,103.1011533
HID549346,215.9741322
HID549492,123.8305682
HID549518,183.3750441
HID549528,405.692291
HID549533,28.55182252
HID549582,127.9503143
HID549707,176.9262941
HID549931,143.4561331
HID549995,160.7701918
HID550022,21.53758659
HID550158,162.7665496
HID550213,152.1255498
HID550249,56.11525261
HID550291,301.9342627
HID550314,151.4094243
HID550404,119.737211
HID550478,196.177257
HID550541,406.7181631
HID550558,56.11525261
HID550564,100.9792187
HID550602,122.2591298
HID550612,21.88155171
HID550666,98.54888907
HID550693,42.0230183
HID550778,30.23368188
HID550888,105.0284222
HID550946,153.3528612
HID550982,68.33854096
HID551027,187.6036672
HID551064,248.5883886
HID551090,26.31130587
HID551092,199.9347801
HID551112,135.1868159
HID551115,176.9262941
HID551137,35.42842339
HID551180,55.8003187
HID551287,176.9262941
HID551291,117.7502747
HID551306,88.35305408
HID551316,374.962741
HID551381,278.600988
HID551382,921.3119767
HID551566,205.5273293
HID551609,190.9415188
HID551624,173.2321358
HID551638,137.3835635
HID551709,285.3820413
HID551742,174.9346183
HID551791,188.526842
HID551862,107.1909117
HID551873,129.9626656
HID551878,224.2194609
HID552204,48.64742051
HID552212,247.3689418
HID552386,126.2479301
HID552472,68.19398105
HID552539,222.2024589
HID552592,198.7973075
HID552721,210.9535545
HID552732,148.1848687
HID552747,221.7962847
HID552773,93.80183358
HID552780,44.06151188
HID552940,142.1278356
HID552975,123.7664173
HID553025,53.2575783
HID553122,160.4070448
HID553276,211.2171527
HID553334,171.3503239
HID553433,163.7572338
HID553666,183.767439
HID553680,224.465252
HID553698,63.50555763
HID553819,43.18237034
HID554043,184.9377327
HID554071,101.4123566
HID554103,126.153338
HID554224,54.79636523
HID554284,106.187919
HID554384,33.88440783
HID554402,243.7231306
HID554447,235.9116218
HID554660,102.9403339
HID554691,130.4231903
HID554703,31.0642633
HID554739,138.5586605
HID554880,35.47815312
HID554948,147.0576198
HID555032,126.8397232
HID555062,262.2356292
HID555114,58.02841089
HID555137,140.1900187
HID555211,259.135086
HID555339,127.1214345
HID555409,146.9721383
HID555581,186.9142147
HID555705,36.89590095
HID555752,18.02705485
HID555850,221.1212021
HID555863,55.45832995
HID555937,146.603739
HID556021,109.0446316
HID556023,409.1771531
HID556135,150.0090204
HID556239,145.0537675
HID556262,124.2035659
HID556470,82.14779688
HID556485,226.7274822
HID556522,187.7584156
HID556539,221.1212021
HID556572,113.8412881
HID556588,33.38084347
HID556679,144.6625208
HID556734,225.2017765
HID556782,179.9071064
HID556786,210.2970873
HID556842,53.56901313
HID556875,173.8287076
HID557081,108.0171551
HID557198,112.7717514
HID557332,137.6895048
HID557355,352.3325645
HID557484,84.07936199
HID557549,66.84248655
HID557667,224.6805532
HID557802,31.416739
HID558019,42.0230183
HID558079,125.1049368
HID558080,21.72853387
HID558104,187.6844148
HID558112,129.4592304
HID558185,125.8919345
HID558266,117.6697385
HID558290,51.31460755
HID558294,63.9775692
HID558300,130.4231903
HID558419,131.9694762
HID558610,131.5438479
HID558673,104.4625881
HID558693,30.31215891
HID558997,30.07229048
HID559042,333.1214706
HID559155,112.2465287
HID559191,167.5078062
HID559342,234.3613385
HID559367,83.85515036
HID559373,55.14384435
HID559441,174.3614713
HID559527,88.35981285
HID559535,138.9055126
HID559619,424.4487441
HID559664,75.33690571
HID559736,227.3411918
HID559922,97.51920971
HID559984,185.9663656
HID559988,171.3503239
HID560062,36.55313517
HID560089,106.5958767
HID560200,101.0019247
HID560331,77.58403039
HID560379,60.24280594
HID560416,436.9011375
HID560421,57.10520081
HID560483,79.24126403
HID560495,115.7275603
HID560501,183.6247204
HID560539,74.45413112
HID560640,137.0329521
HID560653,285.1961019
HID560711,278.0797013
HID560780,223.7972413
HID560941,51.54664578
HID560961,210.606897
HID561067,188.526842
HID561250,59.12240043
HID561251,137.7361432
HID561302,78.16586525
HID561376,438.1032073
HID561407,219.8113143
HID561491,259.2674541
HID561594,113.8412881
HID561628,78.42448381
HID561876,159.4631171
HID561882,170.8463525
HID561928,82.05966753
HID562014,154.5069979
HID562109,68.09862141
HID562166,114.1610952
HID562188,34.55106837
HID562256,113.6705959
HID562476,28.72302456
HID562509,124.5434355
HID562537,25.68539815
HID562668,162.1053762
HID562756,144.7169103
HID562782,125.6808559
HID562804,76.74478583
HID562808,166.7288029
HID562984,13.99047138
HID563029,31.79685189
HID563044,150.8757959
HID563095,31.08279345
HID563119,209.4543026
HID563180,109.4322114
HID563201,34.14636657
HID563226,333.2825729
HID563325,163.5987635
HID563381,253.1198473
HID563392,68.48241158
HID563419,271.9758097
HID563523,264.8691393
HID563692,51.24716291
HID563749,170.5534028
HID563816,187.3735893
HID564045,112.674881
HID564116,51.31460755
HID564128,188.7100007
HID564265,94.22589705
HID564267,296.6774031
HID564387,53.57892043
HID564489,163.0533609
HID564547,316.9499056
HID564559,148.309174
HID564638,111.4304797
HID564674,188.6350496
HID564783,149.8924531
HID565052,189.1766087
HID565163,224.9841275
HID565238,165.937622
HID565251,31.08197187
HID565292,213.3461623
HID565355,133.5119843
HID565384,85.25294692
HID565419,191.9835309
HID565500,118.9273247
HID565547,156.4458369
HID565655,150.4882965
HID565682,173.8287076
HID565800,118.9273247
HID565847,45.76569326
HID566091,125.5534013
HID566123,146.6861242
HID566156,60.34321866
HID566381,660.4269109
HID566391,387.5266228
HID566403,67.93211487
HID566461,138.2057356
HID566510,30.58763078
HID566600,66.84248655
HID566643,170.8533398
HID566703,122.6341534
HID566750,140.3049812
HID566786,16.87067779
HID566937,196.0854051
HID566986,122.5721629
HID567015,278.2571186
HID567221,50.49959573
HID567265,102.8810102
HID567291,162.7526059
HID567345,38.62532679
HID567434,154.3188071
HID567563,152.5881946
HID567566,113.4852562
HID567837,353.9997067
HID568027,122.0380998
HID568110,117.5899127
HID568129,118.9273247
HID568147,153.310803
HID568335,14.89064062
HID568394,392.2809754
HID568406,525.2008117
HID568490,133.4393952
HID568611,143.7964142
HID568796,27.36534213
HID568927,132.7720225
HID569118,37.89781452
HID569161,98.54888907
HID569192,228.3509738
HID569313,131.0958678
HID569334,146.5768997
HID569380,80.58417548
HID569399,39.27092375
HID569453,27.36534213
HID569466,86.86786842
HID569562,188.9792259
HID569607,132.6821999
HID569665,231.797565
HID569666,68.82529016
HID569780,101.7383617
HID569876,113.9302266
HID569993,146.4699319
HID570027,151.5332865
HID570068,183.6247204
HID570094,235.2627173
HID570202,45.24220516
HID570225,196.3532706
HID570287,235.2627173
HID570314,101.5554023
HID570342,133.3492921
HID570705,227.3411918
HID570857,298.7370506
HID570881,135.5554729
HID570934,280.4954603
HID570999,30.94150281
HID571006,127.9495241
HID571064,227.5489657
HID571184,164.7028153
HID571215,161.9029395
HID571283,122.5721629
HID571320,308.3701823
HID571585,352.3129306
HID571591,524.8417792
HID571619,126.7239282
HID571671,119.4354844
HID571691,183.0081221
HID571701,65.4863736
HID571717,140.3427035
HID571749,132.8018956
HID571820,213.414895
HID571861,192.8626337
HID571874,83.85899392
HID571908,224.465252
HID571925,89.49460654
HID571955,25.9725994
HID571965,87.76038654
HID572001,32.23315602
HID572022,120.2620148
HID572104,111.6108067
HID572178,84.39276046
HID572232,132.3994656
HID572254,170.5534028
HID572359,80.68074376
HID572431,179.3247097
HID572439,253.3583157
HID572454,151.6574712
HID572518,99.67266021
HID572643,178.7315687
HID572705,74.79246691
HID572736,182.8420764
HID572811,27.8521516
HID572836,54.79636523
HID572880,140.3049812
HID572906,160.2466648
HID572952,93.12090554
HID573085,17.48778398
HID573126,34.55106837
HID573216,32.82466405
HID573352,155.0148591
HID573423,39.22361577
HID573502,145.0537675
HID573708,31.7261176
HID573819,179.4979731
HID573948,219.6010077
HID574085,134.3408734
HID574100,215.0432955
HID574171,39.44241249
HID574221,33.41624076
HID574308,134.3884717
HID574332,194.5060874
HID574443,131.4316265
HID574451,101.4123566
HID574507,152.2584288
HID574680,60.21541646
HID574778,215.6470607
HID574780,232.5728219
HID574944,264.8691393
HID574976,151.4094243
HID575148,199.819963
HID575244,243.2928618
HID575310,91.09953467
HID575311,131.8367996
HID575320,134.0414608
HID575333,219.8113143
HID575376,107.4830987
HID575486,97.34583914
HID575558,24.83095542
HID575741,117.1517845
HID575771,154.3474761
HID575834,222.0557509
HID575847,19.22583385
HID575851,48.58965334
HID575883,115.9067002
HID575913,185.3084657
HID576002,549.1370219
HID576012,146.2349198
HID576019,55.41205472
HID576043,120.9261659
HID576055,462.0229545
HID576476,150.21406
HID576500,26.62514045
HID576577,194.5060874
HID576599,135.923682
HID576757,51.31460755
HID576790,77.15957278
HID576804,209.4681051
HID576947,113.709113
HID577026,188.9407139
HID577031,116.2086275
HID577097,25.9725994
HID577234,487.4157913
HID577337,212.363967
HID577392,158.6525557
HID577432,72.25894315
HID577625,133.1706374
HID577639,215.6470607
HID577801,26.90166268
HID577814,35.65414891
HID577962,175.2910888
HID578113,117.5899127
HID578143,181.4580298
HID578162,36.42075536
HID578178,272.0849439
HID578262,79.10872883
HID578502,49.09274154
HID578621,234.3613385
HID578634,130.0225805
HID578687,149.8530673
HID578927,145.0537675
HID578953,176.7888342
HID579017,186.0442143
HID579178,155.3254204
HID579260,184.917862
HID579304,50.49959573
HID579370,160.2555382
HID579434,93.43484193
HID579506,241.801381
HID579635,173.8060079
HID579646,37.97526992
HID579887,232.7423271
HID580017,17.79191936
HID580157,96.85748209
HID580193,112.469004
HID580303,117.5899127
HID580382,125.130284
HID580431,147.257973
HID580478,222.0210691
HID580715,117.433689
HID580777,272.0536964
HID580925,130.0225805
HID581070,300.1524563
HID581136,148.1848687
HID581169,206.3159333
HID581265,137.0329521
HID581296,113.4523033
HID581310,221.0317815
HID581451,167.2086747
HID581452,231.3061959
HID581457,124.7408167
HID581497,168.593192
HID581537,38.88920216
HID581710,33.02432114
HID581862,53.57892043
HID581920,118.8630429
HID581925,36.0296019
HID581929,165.1901899
HID582151,284.1672196
HID582338,152.2584288
HID582357,97.03755701
HID582392,26.90166268
HID582520,113.1966602
HID582558,91.79563418
HID582585,82.05966753
HID582624,63.72247904
HID582660,53.2575783
HID582778,218.7960457
HID582824,125.8568129
HID582996,41.32821948
HID583025,112.469004
HID583037,66.84248655
HID583087,229.0150818
HID583093,92.04483396
HID583311,167.1616412
HID583343,80.58417548
HID583353,56.29661629
HID583400,1438.913876
HID583438,36.08541125
HID583577,31.01581424
HID583592,25.68539815
HID583827,136.7819355
HID583839,122.6341534
HID583878,138.5586605
HID583974,183.767439
HID584137,190.7992111
HID584174,84.42165023
HID584225,26.17669005
HID584235,140.1900187
HID584254,164.2240978
HID584256,146.1894093
HID584349,184.6053856
HID584374,148.1848687
HID584393,38.03078932
HID584586,86.75102376
HID584635,155.9965276
HID584789,158.6525557
HID584796,28.33380536
HID584824,25.05392725
HID584931,101.0019247
HID585067,81.1450461
HID585195,138.7385142
HID585335,104.63966
HID585375,201.8984358
HID585434,132.9392577
HID585451,179.0788159
HID585526,110.2149608
HID585584,240.9506238
HID585773,126.6157817
HID585779,89.84958982
HID585919,116.2086275
HID585936,140.1105393
HID585955,81.5423438
HID585977,158.3919987
HID586020,33.63580828
HID586084,206.3842804
HID586114,58.02566255
HID586324,27.78110253
HID586379,316.9499056
HID586421,16.01639352
HID586426,266.1555417
HID586493,138.2057356
HID586509,245.8866724
HID586516,152.5881946
HID586549,261.9838669
HID586551,124.7258099
HID586591,148.309174
HID586672,353.9377735
HID586759,45.10676406
HID586785,208.4485191
HID586960,128.7528701
HID587086,213.8648837
HID587153,113.6705959
HID587165,160.2466648
HID587254,91.10166015
HID587478,68.33854096
HID587500,170.261388
HID587549,71.80756141
HID587576,30.46324034
HID587598,124.9927139
HID587622,208.4541589
HID587775,115.0147201
HID587958,123.9667667
HID588107,46.63078169
HID588168,170.4017637
HID588180,187.608743
HID588279,283.0450194
HID588347,214.3016132
HID588411,144.6625208
HID588561,88.01175731
HID588699,218.2651416
HID588753,135.5559231
HID588881,162.3040348
HID588968,234.3613385
HID589107,113.6705959
HID589110,170.8533398
HID589267,41.33476215
HID589504,137.0329521
HID589513,94.62667688
HID589525,115.081037
HID589529,51.24716291
HID589567,176.6608367
HID589582,137.2571252
HID589711,265.455603
HID589738,170.5534028
HID589770,37.5397943
HID589799,86.86786842
HID589873,182.1749113
HID589921,142.4042721
HID590057,197.0834708
HID590102,94.40247101
HID590206,117.5899127
HID590347,80.68074376
HID590359,48.64742051
HID590399,86.71073179
HID590606,114.4326899
HID590641,213.4706695
HID590865,168.9290743
HID590959,126.9321654
HID590998,53.2575783
HID591030,353.9997067
HID591250,36.60016796
HID591366,135.4085444
HID591384,146.1894093
HID591395,164.6658057
HID591410,87.76038654
HID591414,151.0976721
HID591422,197.0834708
HID591456,664.3313533
HID591570,210.9941538
HID591589,894.3386765
HID591598,126.2479301
HID591727,207.406803
HID591773,151.44119
HID591807,178.7315687
HID591888,185.9663656
HID591936,172.9222
HID591947,89.49460654
HID591948,159.0390131
HID592051,215.3369207
HID592290,176.414678
HID592425,83.46536748
HID592478,119.6959899
HID592524,184.3622311
HID592535,41.73824342
HID592539,214.3016132
HID592689,134.3408734
HID592836,79.63373989
HID592929,71.99382409
HID592992,20.05951692
HID593010,148.0056624
HID593300,18.77129106
HID593309,152.5881946
HID593313,117.9225199
HID593324,191.9835309
HID593540,132.4557514
HID593588,25.26013242
HID593631,43.48065814
HID593903,90.95298326
HID593942,137.3526849
HID593955,248.5883886
HID594048,56.99811916
HID594319,168.593192
HID594430,157.0240325
HID594480,107.0738851
HID594497,326.1067218
HID594557,85.59101676
HID594558,20.87827272
HID594584,197.3068777
HID594628,90.97732018
HID594686,162.6360423
HID594703,102.4881184
HID594734,96.74232712
HID594905,196.230743
HID594997,155.5208882
HID595022,179.3650704
HID595266,14.35523787
HID595338,183.0081221
HID595380,159.893815
HID595398,344.6965968
HID595435,185.3084657
HID595451,143.6486842
HID595478,27.78110253
HID595589,153.310803
HID595651,113.3871
HID595712,152.4727823
HID595816,146.1213834
HID595844,209.4543026
HID595928,897.7204341
HID595937,65.84365399
HID595940,142.269105
HID595969,48.58965334
HID596055,19.22583385
HID596070,172.6964768
HID596134,145.8581047
HID596187,45.32928902
HID596215,118.7710325
HID596247,91.65621979
HID596297,135.0223957
HID596632,147.412363
HID596635,149.5822141
HID596687,169.1290624
HID596688,134.5751486
HID596753,136.8287407
HID596765,113.6705959
HID596778,46.63078169
HID596823,199.819963
HID596898,181.77792
HID596902,235.0408232
HID597002,130.0676953
HID597139,132.0383422
HID597221,143.4484313
HID597279,187.3111637
HID597294,155.1615562
HID597295,31.16979606
HID597312,183.4458807
HID597325,175.9439421
HID597441,321.9920304
HID597593,175.7276768
HID597626,33.02459512
HID597652,309.0009519
HID597657,152.2147936
HID597676,527.9864638
HID597711,96.09638631
HID597734,157.5572996
HID597875,156.9594899
HID597876,18.9462216
HID597916,67.01822275
HID597917,31.08279345
HID598016,277.5834037
HID598119,181.9677384
HID598233,38.36575423
HID598327,183.0081221
HID598351,172.6554389
HID598401,282.1410802
HID598416,349.1134956
HID598573,130.5703033
HID598681,196.9192719
HID598763,124.9234941
HID598925,227.5489657
HID599060,109.0446316
HID599104,187.1958331
HID599128,29.247137
HID599211,27.36534213
HID599407,176.4501361
HID599591,167.5744841
HID599778,117.3320962
HID599790,170.8533398
HID599904,35.61386873
HID599906,123.9667667
HID599943,91.389721
HID600038,98.54888907
HID600041,22.16160418
HID600151,316.4065861
HID600250,39.217081
HID600372,56.99811916
HID600427,155.6418445
HID600573,230.8973975
HID600942,178.1985596
HID601049,275.1525466
HID601581,99.60975451
HID601704,397.6864328
HID601760,194.2536783
HID601775,118.9747563
HID601827,160.7701918
HID601915,51.89056334
HID602008,177.8121466
HID602028,88.35305408
HID602082,47.48318242
HID602128,170.4017637
HID602223,100.9827903
HID602246,133.4072953
HID602273,188.9792259
HID602276,206.2287331
HID602672,244.7390053
HID602822,83.85515036
HID602889,143.9342721
HID603106,126.9144332
HID603202,113.2829209
HID603258,299.8355793
HID603380,137.0589192
HID603383,264.8781325
HID603432,113.8412881
HID603468,113.4523033
HID603499,81.22900741
HID603546,152.8414347
HID603572,145.0334592
HID603605,186.4410242
HID603758,80.08032193
HID603979,154.0448879
HID604125,63.9775692
HID604132,51.03801063
HID604140,239.9587567
HID604203,139.7649897
HID604278,93.12090554
HID604309,152.1325876
HID604341,155.3254204
HID604446,25.39456673
HID604514,51.54664578
HID604536,124.6970634
HID604554,128.8032935
HID604745,41.04248121
HID605006,36.86466431
HID605074,145.8864269
HID605103,81.37781297
HID605105,265.9912391
HID605114,243.7231306
HID605117,29.96464336
HID605139,156.2053995
HID605488,103.222431
HID605493,199.0266515
HID605572,123.8305682
HID605651,124.0209117
HID605660,55.82347681
HID605694,235.7612359
HID605760,138.7385142
HID605782,151.44119
HID605851,38.84865575
HID605956,142.3016101
HID606191,130.0225805
HID606204,51.54664578
HID606252,824.9181168
HID606255,184.2079521
HID606418,136.7819355
HID606435,58.87726057
HID606537,97.03755701
HID606658,290.4387991
HID606684,113.5641627
HID606704,284.462853
HID606794,152.1255498
HID606906,135.8068048
HID607045,115.9067002
HID607072,52.75069555
HID607101,115.9067002
HID607395,198.2636113
HID607473,59.30446503
HID607670,51.34305096
HID607882,39.9293007
HID607951,35.42842339
HID607989,554.8608853
HID607993,194.4117532
HID608087,101.4123566
HID608238,64.44925909
HID608297,183.4458807
HID608306,118.6773193
HID608353,190.3129387
HID608430,29.75641219
HID608523,180.3830284
HID608661,37.9508927
HID608685,93.12090554
HID608803,63.9775692
HID608815,100.8832593
HID608831,175.7276768
HID608901,43.1893055
HID608915,258.8268312
HID609001,90.97732018
HID609083,71.92900628
HID609157,126.9321654
HID609207,163.6273762
HID609256,138.452109
HID609295,412.1046904
HID609338,152.3346124
HID609355,49.09274154
HID609404,343.5680729
HID609425,221.0317815
HID609505,180.3830284
HID609641,190.2746932
HID609762,132.4557514
HID609780,138.2258307
HID609789,59.79185398
HID609790,142.8167992
HID609839,114.6540601
HID609878,187.7584156
HID609911,28.16707913
HID609922,205.8643585
HID609990,194.4725857
HID610030,155.7837866
HID610091,302.5317678
HID610154,97.21543956
HID610259,36.19133711
HID610337,168.7855209
HID610356,144.6749127
HID610390,524.8417792
HID610409,113.2829209
HID610428,85.20658024
HID610543,303.7399505
HID610709,116.8946845
HID610712,67.93211487
HID610720,150.0724224
HID610722,79.6584697
HID610727,56.40802302
HID610768,267.0912867
HID610805,173.2321358
HID610824,182.3494605
HID611031,203.5137415
HID611113,163.5987635
HID611141,179.9725871
HID611142,323.6132271
HID611187,83.85515036
HID611236,35.36305043
HID611537,39.27092375
HID611541,86.75102376
HID611557,213.8029118
HID611623,125.167562
HID611792,145.8864269
HID611816,113.6499649
HID611944,179.4986569
HID612057,150.7416439
HID612128,89.67400829
HID612132,52.69638298
HID612213,309.5764207
HID612280,102.0118182
HID612446,243.6949514
HID612536,215.9741322
HID612724,172.3482985
HID612726,191.264575
HID612742,150.4029394
HID612773,148.0056624
HID612935,149.8530673
HID612984,37.90303768
HID613123,130.0676953
HID613141,98.05282155
HID613225,85.61426724
HID613244,29.75641219
HID613272,200.2710411
HID613509,141.5282318
HID613715,53.56901313
HID613727,109.5303958
HID613790,61.9431281
HID613809,212.7083254
HID614188,164.0606539
HID614288,135.5554729
HID614289,42.97889338
HID614325,119.6959899
HID614337,186.9142147
HID614472,53.07549821
HID614579,135.983627
HID614940,173.4514668
HID614993,155.5208882
HID615055,68.33854096
HID615131,387.7412921
HID615265,39.88177729
HID615445,316.9499056
HID615477,37.90303768
HID615489,39.144563
HID615547,55.45832995
HID615641,82.01887952
HID615680,210.606897
HID615683,155.1025718
HID615776,143.1407504
HID615842,119.3384493
HID615889,55.96419524
HID616203,248.9288025
HID616291,128.7528701
HID616309,299.8355793
HID616393,138.2013682
HID616554,129.4034253
HID616603,55.82347681
HID616639,56.11525261
HID616649,121.2266292
HID616811,262.2356292
HID616852,170.9387805
HID616959,214.1805318
HID616996,56.52060439
HID617095,141.8616853
HID617101,38.69705257
HID617200,333.7945627
HID617308,126.9321654
HID617358,30.87710363
HID617400,45.81477578
HID617483,251.1876648
HID617529,239.8531087
HID617558,323.6132271
HID617837,132.9392577
HID617947,74.4532031
HID618054,93.12090554
HID618150,162.7665496
HID618195,116.3649773
HID618221,248.9288025
HID618315,184.9377327
HID618466,134.1747349
HID618566,272.0536964
HID618597,114.4326899
HID618679,85.42076544
HID618755,81.3811923
HID618766,140.9565992
HID618868,114.7163933
HID618943,122.6642107
HID619073,152.1117504
HID619089,328.6287626
HID619147,206.6292951
HID619178,212.825885
HID619298,129.2071233
HID619398,156.4458369
HID619460,134.9135067
HID619771,28.13301846
HID619898,55.84311493
HID619970,131.8303769
HID620022,136.8082707
HID620071,220.7257836
HID620095,119.9059262
HID620098,130.721462
HID620144,341.9887347
HID620171,196.6588225
HID620190,279.9573561
HID620208,145.3560179
HID620231,211.1238065
HID620486,114.344993
HID620492,123.5909784
HID620497,30.80153029
HID620575,126.5536515
HID620644,27.10534665
HID620689,57.50852233
HID620836,131.8541006
HID620900,64.90336715
HID620968,173.2321358
HID621072,133.3492921
HID621123,170.4017637
HID621200,88.17862666
HID621239,26.50836352
HID621242,100.9827903
HID621353,146.7598743
HID621388,189.8398855
HID621507,24.4796819
HID621554,148.4306394
HID621703,101.0019247
HID621828,130.208883
HID621840,131.0958678
HID621868,99.93196756
HID621953,259.5870381
HID621998,28.24716363
HID622077,141.9305231
HID622255,299.4973092
HID622310,27.06115055
HID622324,129.2607564
HID622336,196.0854051
HID622515,183.6247204
HID622570,184.8322494
HID623010,102.2079557
HID623487,77.15957278
HID623635,215.0432955
HID623830,232.4843911
HID623869,120.1751028
HID624076,125.1693622
HID624171,86.52537897
HID624344,62.8593793
HID624356,145.1518321
HID624609,71.49262747
HID624742,125.3958863
HID624779,58.02566255
HID624820,192.0416034
HID624864,238.8474631
HID624889,39.44241249
HID624925,47.75820291
HID625041,102.8810102
HID625074,23.04979394
HID625139,26.62514045
HID625191,212.363967
HID625193,123.7664173
HID625250,26.45416716
HID625276,88.87361357
HID625387,60.24280594
HID625422,112.8416844
HID625472,142.7217686
HID625488,124.0209117
HID625564,137.9575828
HID625576,183.0081221
HID625623,131.7957576
HID625635,55.68201823
HID625680,251.7791757
HID625813,192.1277911
HID626035,140.8504953
HID626131,173.6007539
HID626295,26.87057907
HID626504,235.0408232
HID626524,134.9135067
HID626543,200.2710411
HID626584,147.257973
HID626681,131.5438479
HID626684,189.1766087
HID626700,94.93047459
HID626751,52.83935218
HID627002,104.9340682
HID627100,441.3727317
HID627296,138.4289741
HID627344,218.2651416
HID627478,214.3016132
HID627543,62.7859277
HID627652,100.7133259
HID627681,524.8417792
HID627719,101.3536761
HID627761,351.2358166
HID627827,51.89056334
HID627833,36.60016796
HID627882,554.8608853
HID628058,52.78521294
HID628256,259.5870381
HID628329,24.07142031
HID628380,159.4631171
HID628413,196.230743
HID628463,251.7791757
HID628568,199.1580337
HID628573,30.48881843
HID628624,185.9663656
HID628755,140.1105393
HID628923,84.85842151
HID629063,135.4512785
HID629087,183.6627198
HID629133,118.8695932
HID629143,77.33911091
HID629161,234.9201926
HID629183,32.73713162
HID629202,120.0209085
HID629245,230.162074
HID629288,495.0408079
HID629534,48.24748401
HID629563,94.40247101
HID629570,126.7239282
HID629612,184.5140607
HID629657,72.09485913
HID629794,62.7859277
