hhid,province,raised_Poultry,raised_cattle_buffalo,raised_Livestock,raised_Livestock_Poultry,ag_hh_homelot,ag_area_homelot,ag_hh_parcel,ag_area_parcel,ag_hh,ag_area,zone,fhh,edu_hh,edu_hh_head,covid_shock,ag_comm,ag_assoc,ag_comm_assoc,animal_area,animal_ded_area,homelot_area,parcel_area,holding_area,animal_area_rate,rice,rice_harv_sold_pct,sold_rice,rice_area_agland_pct,rice_area_total_pct,rice_price_impt,value_rice_prod,rice_price,cashew,area_cashew_harvested,area_cashew_planted,qty_cashew_harvested,qty_cashew_own_use,qty_cashew_sale,qty_cashew_gift,qty_cashew_pay,qty_cashew_feed,qty_cashew_seed,qty_cashew_lost,qty_cashew_processed,cashew_harv_sold_pct,sold_cashew,cashew_area_agland_pct,cashew_area_total_pct,cashew_price_impt,value_cashew_prod,cashew_price,animal_disease,irrigation,drought,flood,ag_extension_training,family_hours,family_full_days,family_work_days
HID507081,3,1,0,0,1,1,.0625,1,.37,1,.4325,Plain,0,2,2,0,0,0,0,,0,.0625,.3700000047683716,.4325,,1,0,0,.85549134,.85549134,1,287000,820,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1620,202.5,360
HID507148,3,0,1,1,1,1,.03,0,0,1,.029999999,Plain,0,2,0,0,0,0,0,.0020000000949949,1,.03,,.029999999,.06666667,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,1,0,0,0,0,4320,540,1080
HID507256,6,,,,,1,.063,1,.6,1,.66299999,Tonle Sap,0,2,0,0,0,0,0,,0,.063,.6000000238418579,.66300005,,1,0,0,.90497744,.90497732,1,990000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,465,58.125,195
HID507271,14,1,0,0,1,1,.3,1,2,1,2.3,Plain,1,2,1,1,0,0,0,.0071999998763204,1,.3,2,2.3,.0031304348,1,.80000001,1,.86956525,.86956525,0,3750000,750,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,2640,330,660
HID507357,25,1,0,0,1,1,.05,1,3,1,3.05,Plain,0,2,0,0,0,0,0,,0,.05,3,3.05,,1,0,0,.32786885,.32786885,1,1275000,850,1,2,2,2000,0,2000,0,0,0,0,0,0,1,1,.6557377,.6557377,0,8000000,4000,0,0,0,0,0,4320,540,720
HID507372,1,,,,,1,.16,1,4,1,4.1599998,Tonle Sap,0,2,1,0,0,0,0,,0,.16,4,4.1599998,,1,.66666669,1,.96153849,.96153849,0,6300000,700,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,134,16.75,37
HID507497,4,1,0,0,1,1,.0525,1,.3,1,.35249999,Tonle Sap,0,2,2,0,0,0,0,,0,.0525,.300000011920929,.35250002,,1,0,0,.85106391,.85106379,1,540000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,1020,127.5,270
HID507506,10,0,0,1,1,1,.14,1,3.05,1,3.1900001,Mountain,0,1,1,1,0,0,0,,0,.14,3.050000000745058,3.1900001,,0,,,,,0,,,1,3,3,500,0,500,0,0,0,0,0,0,1,1,.94043887,.94043887,0,2000000,4000,0,1,0,0,0,2560,320,320
HID507539,9,0,1,1,1,0,0,1,.5,1,.5,Coastal,0,1,1,0,0,0,0,,0,.015,.5,.51499999,,1,0,0,1,.97087383,1,850000,850,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,900,112.5,180
HID507597,13,1,0,1,1,1,.15,1,1,1,1.15,Mountain,0,2,2,0,0,0,0,,0,.15,1,1.15,,1,.60000002,1,.86956525,.86956525,0,1125000,750,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,270,33.75,45
HID507602,14,1,0,0,1,1,.049,1,.3,1,.34900001,Plain,0,0,0,0,0,0,0,.0230000000447035,1,.049,.300000011920929,.34900001,.065902576,1,0,0,.85959888,.85959888,1,535500,850,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2808,351,540
HID507618,4,1,1,1,1,1,.08,1,1.5,1,1.58,Tonle Sap,1,2,1,0,0,0,0,.0149999996647239,1,.08,1.5,1.58,.0094936704,1,0,0,.94936705,.94936705,1,1350000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,214,26.75,64
HID507640,17,1,0,0,1,1,.25,1,.75,1,1,Tonle Sap,0,1,0,0,0,0,0,.0299999993294477,1,.25,.75,1,.029999999,0,,,,,0,,,1,.75,.75,300,0,300,0,0,0,0,0,0,1,1,.75,.75,0,1050000,3500,0,0,0,0,0,8400,1050,1200
HID507775,25,1,0,0,1,1,.068,0,0,1,.068000004,Plain,0,2,2,0,0,0,0,,0,.068,,.068000004,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,640,80,140
HID507875,25,1,1,1,1,1,.041,1,2.5,1,2.5409999,Plain,1,2,1,0,0,0,0,.0010000000474975,1,.041,2.5,2.5409999,.0003935459,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,1,0,0,2160,270,270
HID507878,2,1,0,0,1,1,.075,1,7,1,7.0749998,Tonle Sap,0,2,1,0,0,0,0,.003000000026077,1,.075,7,7.0749998,.00042402829,1,.89999998,1,.56537104,.56537104,0,8000000,800,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,210,26.25,60
HID507979,17,1,0,0,1,1,.0299,1,4.100000023841858,1,4.1299,Tonle Sap,0,2,1,0,0,0,0,.0060000000521541,1,.0299,4.100000023841858,4.1299,.0014528197,1,.33333334,1,.62955517,.62955517,0,2250000,750,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1788,223.5,312
HID508086,10,1,0,0,1,1,.0564,1,.0623999983072281,1,.1188,Mountain,0,1,1,0,0,0,0,.0631999969482422,1,.0564,.0623999983072281,.1188,.53198653,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,4680,585,660
HID508323,14,,,,,1,.1,0,0,1,.1,Plain,0,2,1,0,0,0,0,,0,.1,2,2.0999999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,840,105,840
HID508328,25,0,1,1,1,1,.021,1,.7000000000000001,1,.72100002,Plain,0,1,1,0,0,0,0,.0024999999441206,1,.021,.7000000178813934,.72100002,.0034674061,1,0,0,.97087377,.97087377,1,1700000,850,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,300,37.5,75
HID508367,24,,,,,0,0,1,2.2,1,2.2,Tonle Sap,0,2,2,0,0,0,0,,0,.02,2.200000047683716,2.22,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,3,.375,3
HID508499,15,,,,,1,.18,1,1,1,1.1800001,Tonle Sap,1,3,3,0,0,0,0,,0,.18,1,1.1800001,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,44,5.5,44
HID508591,15,1,0,0,1,1,.1,1,.1,1,.2,Tonle Sap,1,0,0,0,0,0,0,.0799999982118607,1,.1,.1000000014901161,.2,.39999998,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,35,4.375,35
HID508594,6,0,1,1,1,1,.08,1,8,1,8.0799999,Tonle Sap,1,2,0,0,0,0,0,,0,.08,8,8.0799999,,0,,,,,0,,,1,0,5,0,,,,,,,,,,,.61881191,.61881191,0,,,0,0,0,0,0,3200,400,780
HID508602,1,,,,,1,.03,1,2,1,2.03,Tonle Sap,0,2,1,0,0,0,0,,0,.03,2,2.03,,1,.36363637,1,.98522168,.98522168,0,5500000,1000,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,762,95.25,174
HID508673,14,,,,,0,0,1,.3,1,.30000001,Plain,0,1,1,0,0,0,0,,0,.036,.300000011920929,.33600003,,1,0,0,1,.89285713,1,85000,850,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,168,21,84
HID508685,14,1,0,0,1,1,.1,1,1.130000025033951,1,1.23,Plain,1,1,0,0,0,0,0,,0,.1,1.130000025033951,1.23,,1,.58823532,1,.89430892,.89430892,0,1700000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,1380,172.5,450
HID508703,6,,,,,0,0,1,3,1,3,Tonle Sap,1,1,1,0,0,0,0,,0,.02,3,3.02,,0,,,,,0,,,1,0,1.5,0,,,,,,,,,,,.5,.49668875,0,,,0,0,0,0,0,960,120,120
HID508707,14,1,0,1,1,1,.15,1,2.4,1,2.55,Plain,0,3,0,0,0,0,0,.008500000461936,1,.15,2.400000050663948,2.55,.0033333336,1,.5,1,.39215687,.39215687,0,3320000,830,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,1,963,120.375,246
HID508761,20,1,1,1,1,1,.16,1,.4,1,.56,Plain,0,2,1,0,0,0,0,.0020000000949949,1,.16,.4000000059604645,.56,.0035714288,1,0,0,.71428573,.71428573,1,820000,820,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,924,115.5,612
HID508946,8,1,0,0,1,1,.2907,1,1.2635,1,1.5541999,Plain,0,2,2,0,0,0,0,.286300003528595,1,.2907,1.26350000500679,1.5541999,.18421054,1,1,1,.64341784,.64341784,0,4000000,800,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,9720,1215,1440
HID509031,11,1,1,1,1,1,.35,1,6,1,6.3499999,Mountain,1,3,1,0,0,0,0,,0,.35,6,6.3499999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,1,804,100.5,165
HID509076,7,1,0,1,1,1,.245,1,.7000000000000001,1,.94499999,Coastal,1,2,2,0,0,0,0,.0199999995529652,1,.245,.7000000178813934,.94500005,.021164019,1,0,0,.74074072,.74074072,1,1800000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,720,90,720
HID509098,21,0,1,1,1,1,.2999999999999999,1,.2,1,.5,Plain,0,2,1,0,0,0,0,,0,.3,.2000000029802322,.5,,1,0,0,.40000001,.40000001,1,425000,850,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1920,240,540
HID509107,16,,,,,0,0,1,2,1,2,Mountain,1,1,1,0,0,0,0,,0,.01,2,2.01,,0,,,,,0,,,1,0,2,0,,,,,,,,,,,1,.99502486,0,,,0,0,0,0,0,2865,358.125,375
HID509115,14,1,1,1,1,1,.05,1,.5,1,.55000001,Plain,1,2,1,0,0,0,0,.0020000000949949,1,.05,.5000000149011612,.55000001,.0036363637,1,.5,1,.90909088,.90909088,0,2550000,850,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,800,100,200
HID509129,25,1,0,0,1,0,0,1,1,1,1,Plain,0,2,0,0,0,0,0,,0,.03,1,1.03,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,720,90,120
HID509147,25,1,0,0,1,1,.83,1,22.5,1,23.33,Plain,0,1,1,0,0,0,0,,0,.83,22.5,23.33,,0,,,,,0,,,1,0,3,0,,,,,,,,,,,.12858979,.12858979,0,,,0,1,0,0,1,3650,456.25,625
HID509154,20,1,1,1,1,1,.06,1,.3499999940395355,1,.41,Plain,1,2,1,0,0,0,0,.0099999997764826,1,.06,.3499999940395355,.41,.024390243,1,0,0,.85365856,.85365856,1,410000,820,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1440,180,360
HID509165,12,,,,,0,0,1,.18,1,.18000001,Phnom Penh,0,2,2,0,0,0,0,,0,.016,.1800000071525574,.19600001,,1,0,0,1,.91836733,1,767000,1300,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,140,17.5,70
HID509195,24,,,,,0,0,1,1,1,1,Tonle Sap,0,2,0,0,0,0,0,,0,.025,1,1.025,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,1,0,335,41.875,45
HID509227,24,,,,,1,.6,0,0,1,.60000002,Tonle Sap,0,1,1,0,0,0,0,,0,.6,,.60000002,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1048,131,131
HID509276,18,1,0,0,1,1,.01,0,0,1,.0099999998,Coastal,1,1,1,0,0,0,0,.0024999999441206,1,.01,.0049999998882413,.015,.16666667,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2400,300,660
HID509366,16,1,1,1,1,1,.04,1,5,1,5.04,Mountain,0,1,,1,0,0,0,.0003999999898952,1,.04,5,5.04,.000079365076,1,0,0,.1984127,.1984127,1,800000,800,1,2,2,1000,0,1000,0,0,0,0,0,0,1,1,.3968254,.3968254,0,3500000,3500,0,0,1,1,0,186,23.25,30
HID509367,1,0,1,1,1,1,.12,0,0,1,.12,Tonle Sap,0,2,0,0,0,0,0,.0048000002279878,1,.12,,.12,.040000003,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2740,342.5,740
HID509455,13,1,0,0,1,0,0,1,.0449999989941716,1,.044999998,Mountain,1,2,0,0,0,0,0,,0,.005,.0449999989941716,.049999997,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1350,168.75,225
HID509555,1,1,0,0,1,1,.5,1,5,1,5.5,Tonle Sap,0,2,2,0,0,0,0,.0299999993294477,1,.5,5,5.5,.0054545454,1,.45454547,1,.72727275,.72727275,0,4675000,850,0,,,,,,,,,,,,,,,,0,,,0,0,0,1,1,4988,623.5,748
HID509631,8,0,1,1,1,1,.0512,0,0,1,.051199999,Plain,0,2,1,0,0,0,0,,0,.0512,,.051199999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,476,59.5,238
HID509651,14,1,0,0,1,1,.105,1,.5,1,.60500002,Plain,0,2,1,0,0,0,0,.0007999999797903,1,.105,.5,.60500002,.001322314,1,0,0,.82644624,.82644624,1,850000,850,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,450,56.25,210
HID509680,20,1,1,1,1,1,.096,1,.8799999952316284,1,.97600001,Plain,0,2,1,0,0,0,0,,0,.096,.8799999952316284,.97600001,,1,0,0,.90163934,.90163934,1,2460000,820,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,720,90,720
HID509746,19,1,1,1,1,1,.3,0,0,1,.30000001,Mountain,1,2,2,0,0,0,0,.0005000000237487,1,.3,,.30000001,.0016666667,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,3645,455.625,1089
HID509808,21,0,1,1,1,1,.0315,1,.2,1,.2315,Plain,0,2,1,0,0,0,0,,0,.0315,.2000000029802322,.2315,,1,0,0,.86393088,.86393088,1,425000,850,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,846,105.75,426
HID509886,7,1,0,0,1,0,0,1,.056,1,.056000002,Coastal,1,2,2,0,0,1,1,,0,.018,.0560000017285347,.074000001,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1510,188.75,475
HID509930,7,1,0,0,1,1,.3,1,1,1,1.3,Coastal,1,2,2,0,0,1,1,.0199999995529652,1,.3,1,1.3,.015384615,1,0,0,.76923078,.76923078,1,2200000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,3264,408,648
HID509942,7,1,0,0,1,1,.07,1,.9424999964237214,1,1.0125,Coastal,1,2,2,0,0,1,1,.0040000001899898,1,.07,.942500002682209,1.0125,.0039506173,1,.40000001,1,.67407405,.67407405,0,900000,900,1,,,50,0,50,0,0,0,0,0,0,1,1,,,0,150000,3000,0,1,0,0,0,4594,574.25,703
HID509959,8,,,,,0,0,1,1.399999976158142,1,1.4,Plain,1,3,1,1,0,0,0,,0,.018,1.399999976158142,1.418,,1,.91441441,1,1,.98730606,0,8325000,750,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,2016,252,504
HID510043,7,1,0,0,1,1,.03,1,.2,1,.23,Coastal,0,2,2,0,0,0,0,.00044999999227,1,.03,.2000000029802322,.23,.0019565218,1,0,0,.86956519,.86956519,1,800000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,840,105,120
HID510063,20,1,0,0,1,1,.032,1,1,1,1.0319999,Plain,1,2,1,0,0,0,0,.0020000000949949,1,.032,1,1.0319999,.0019379847,1,0,0,.96899229,.96899229,1,902000,820,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,360,45,360
HID510070,5,1,1,1,1,1,.03,1,.4,1,.43000001,Mountain,0,2,1,0,0,0,0,.0049999998882413,1,.03,.4000000059604645,.43000001,.011627907,1,0,0,.93023258,.93023258,1,800000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1344,168,336
HID510092,19,1,0,0,1,0,0,1,5,1,5,Mountain,0,2,1,1,0,0,0,,0,.03,5,5.0300002,,1,0,0,.40000001,.3976143,1,2000000,1000,1,3,3,3600,0,3600,0,0,0,0,0,0,1,1,.60000002,.59642142,0,16200000,4500,0,0,0,0,0,1135,141.875,185
HID510110,13,,,,,0,0,1,4,1,4,Mountain,1,2,1,0,0,0,0,,0,.054,4,4.0539999,,1,.84615386,1,.75,.7400099,0,4550000,700,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,3360,420,480
HID510125,6,0,1,1,1,1,.1,1,4,1,4.0999999,Tonle Sap,1,1,0,0,0,0,0,.003000000026077,1,.1,4,4.0999999,.00073170732,1,0,0,.36585367,.36585367,1,585000,900,1,2.5,2.5,450,0,450,0,0,0,0,0,0,1,1,.60975611,.60975611,0,1800000,4000,0,0,0,0,0,4608,576,576
HID510248,7,1,0,0,1,1,.15,1,.15,1,.30000001,Coastal,0,1,0,0,0,0,0,.003000000026077,1,.15,.1500000059604645,.30000001,.0099999998,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,480,60,240
HID510274,8,,,,,1,.055,1,1.119999974966049,1,1.175,Plain,0,2,1,1,0,0,0,,0,.055,1.119999974966049,1.175,,1,.80000001,1,.76595747,.76595747,0,2100000,700,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,3020,377.5,530
HID510354,25,,,,,1,.1,1,11,1,11.1,Plain,0,2,1,0,0,0,0,,0,.1,11,11.1,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,4890,611.25,565
HID510358,20,1,1,1,1,1,.076,1,.3,1,.37599999,Plain,0,3,2,1,0,0,0,,0,.076,.3000000044703484,.37599999,,1,0,0,.79787242,.79787242,1,779000,820,0,,,,,,,,,,,,,,,,0,,,0,1,1,0,0,45,5.625,45
HID510374,3,,,,,0,0,1,1.2,1,1.2,Plain,1,2,0,0,0,0,0,,0,.024,1.200000002980232,1.224,,1,.015384615,1,1,.98039222,0,2665000,820,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,720,90,120
HID510387,7,1,0,0,1,1,.055,1,12.1,1,12.155,Coastal,1,0,0,1,0,0,0,.0049999998882413,1,.055,12.10000000149012,12.155,.00041135337,1,0,0,.020567669,.020567669,1,1000000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,4680,585,660
HID510452,16,1,0,0,1,1,.035,0,0,1,.035,Mountain,0,3,3,0,0,0,0,.0015000000130385,1,.035,,.035,.042857144,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,400,50,80
HID510500,2,0,1,1,1,1,.0225,0,0,1,.022500001,Tonle Sap,0,2,1,0,0,0,0,.0035000001080334,1,.0225,.1599999964237213,.1825,.019178083,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,3852,481.5,486
HID510551,25,,,,,0,0,1,3,1,3,Plain,1,2,0,0,1,0,1,,0,.007,3,3.007,,1,.75,1,1,.99767208,0,4800000,800,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,1200,150,120
HID510648,3,0,1,1,1,0,0,1,3,1,3,Plain,0,2,1,0,0,0,0,,0,.03,3,3.03,,1,.75,1,1,.99009901,0,10200000,850,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,2304,288,576
HID510664,16,1,0,1,1,1,.012,1,2,1,2.0120001,Mountain,0,1,0,1,0,0,0,.003000000026077,1,.075,2,2.075,.0014457831,1,0,0,.49701786,.48192769,1,960000,800,1,1,1,950,0,950,0,0,0,0,0,0,1,1,.49701786,.48192769,0,3610000,3800,0,0,0,0,0,9740,1217.5,1110
HID510687,5,0,1,1,1,1,.03,1,.8399999928474426,1,.87,Mountain,0,2,2,0,0,0,0,,0,.03,.8400000035762787,.87,,1,.61818182,1,.96551722,.96551722,0,2750000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,660,82.5,270
HID510688,20,1,1,1,1,1,.06,1,.6,1,.66000003,Plain,0,2,1,0,0,0,0,.003000000026077,1,.06,.6000000238418579,.66000003,.0045454544,1,0,0,.90909094,.90909094,1,615000,820,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,732,91.5,276
HID510725,8,,,,,0,0,1,2,1,2,Plain,0,2,1,0,0,0,0,,0,.027,2,2.027,,1,.875,1,1,.98667985,0,6800000,850,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,1,1650,206.25,275
HID510744,5,1,0,0,1,1,.06,0,0,1,.059999999,Mountain,0,2,2,0,0,0,0,.0537000000476837,1,.06,,.059999999,.89500004,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,5760,720,720
HID510748,14,,,,,0,0,1,5,1,5,Plain,0,2,2,0,0,0,0,,0,.055,5,5.0549998,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,270,33.75,90
HID510912,17,1,0,0,1,1,.036,0,0,1,.035999998,Tonle Sap,1,2,1,0,0,0,0,.0006000000284985,1,.036,,.035999998,.016666668,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2400,300,600
HID511023,8,,,,,1,.084,1,.5,1,.58399999,Plain,0,2,2,0,0,0,0,,0,.084,.5,.58399999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,5040,630,720
HID511140,25,,,,,1,.05,1,1.5,1,1.55,Plain,0,1,1,0,0,0,0,,0,.05,1.5,1.55,,1,0,0,.96774197,.96774197,1,1326000,850,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,180,22.5,45
HID511234,25,,,,,1,.04,0,0,1,.039999999,Plain,0,1,1,0,0,0,0,,0,.04,1,1.04,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2630,328.75,340
HID511381,7,1,1,1,1,1,.15,1,1.999999976158142,1,2.1500001,Coastal,0,2,0,0,0,0,0,.0035000001080334,1,.15,1.999999977648258,2.1500001,.0016279069,1,.2857143,1,.93023252,.93023252,0,3500000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,558,69.75,262
HID511440,1,1,0,0,1,1,.01,1,2.759999978542328,1,2.77,Tonle Sap,1,2,2,0,0,0,0,.0001999999949476,1,.01,2.759999990463257,2.77,.000072202165,1,.80000001,1,.99638987,.99638987,0,3500000,700,0,,,,,,,,,,,,,,,,0,,,0,0,1,1,0,420,52.5,120
HID511470,17,1,0,0,1,0,0,1,2,1,2,Tonle Sap,0,2,2,0,0,0,0,,0,.12,2,2.1199999,,1,.75,1,1,.94339627,0,3600000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1770,221.25,295
HID511479,7,1,1,1,1,1,.08,1,.7,1,.77999997,Coastal,1,2,2,1,0,0,0,.0099999997764826,1,.08,.7000000104308128,.78000003,.012820512,1,0,0,.8974359,.89743584,1,1300000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,950,118.75,190
HID511516,3,1,0,0,1,1,.09,1,.09,1,.18000001,Plain,0,2,1,0,0,0,0,.0020000000949949,1,.09,.0900000035762787,.18000001,.011111111,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,1180,147.5,250
HID511537,14,1,0,0,1,1,.24,1,1.799999952316284,1,2.04,Plain,1,2,0,0,0,0,0,.0024000001139939,1,.24,1.799999952316284,2.04,.0011764707,1,.85890651,1,.39215687,.39215687,0,11623500,820,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1880,235,400
HID511637,7,1,0,0,1,1,.06,1,.1599999964237213,1,.22,Coastal,1,0,0,0,0,0,0,.0006249999860302,1,.06,.1599999964237213,.22,.0028409089,1,0,0,.72727269,.72727269,1,400000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2640,330,480
HID511679,22,1,0,0,1,1,.15,1,2,1,2.1500001,Tonle Sap,0,0,0,1,0,0,0,,0,.15,2,2.1500001,,1,0,0,.93023252,.93023252,1,2700000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,480,60,60
HID511730,9,,,,,1,.045,1,.054,1,.098999999,Coastal,1,1,0,0,0,0,0,,0,.045,.067500002682209,.1125,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,864,108,174
HID511775,17,,,,,0,0,1,4,1,4,Tonle Sap,0,2,2,0,0,1,1,,0,.152,4,4.152,,1,.80000001,1,1,.96339113,0,10000000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1308,163.5,294
HID511786,24,,,,,1,.315,1,2.46,1,2.7750001,Tonle Sap,0,2,2,1,0,0,0,,0,.315,2.460000038146973,2.7750001,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,1,1,0,540,67.5,90
HID511840,21,1,0,0,1,1,.0225,1,1.35,1,1.3724999,Plain,1,3,1,1,0,0,0,.0012000000569969,1,.0225,1.350000023841858,1.3725001,.00087431696,1,.93622798,1,.98360664,.98360652,0,5822300,790,0,,,,,,,,,,,,,,,,0,,,0,1,1,0,1,392,49,120
HID511896,25,1,0,0,1,1,.09,1,5,1,5.0900002,Plain,0,2,2,0,0,0,0,.0024999999441206,1,.09,5,5.0900002,.00049115909,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,56,7,16
HID511900,24,1,0,0,1,1,.1404,0,0,1,.14040001,Tonle Sap,0,2,1,0,0,0,0,.0054000001400709,1,.1404,,.14040001,.038461536,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,1812,226.5,732
HID511901,8,1,1,1,1,1,.035,1,1.099999988079071,1,1.135,Plain,1,2,1,0,0,0,0,.0027999999001622,1,.035,1.099999994039536,1.135,.0024669603,1,.875,1,.61674011,.61674011,0,6400000,800,0,,,,,,,,,,,,,,,,0,,,1,1,0,0,0,4380,547.5,1080
HID511940,3,1,0,0,1,1,.2,0,0,1,.2,Plain,1,2,1,0,0,0,0,,0,.2,,.2,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,360,45,180
HID511941,25,,,,,1,.198,1,.4099999986588955,1,.60799998,Plain,1,1,0,0,0,0,0,,0,.198,.4100000075995922,.60799998,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1890,236.25,315
HID512122,14,1,0,0,1,1,.06,0,0,1,.059999999,Plain,0,2,1,0,0,0,0,.0007999999797903,1,.06,,.059999999,.013333334,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,360,45,360
HID512156,6,1,0,0,1,1,.1125,1,.1124999970197678,1,.22499999,Tonle Sap,0,1,0,0,1,0,1,.003400000045076,1,.1125,.1124999970197678,.22499999,.015111112,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2145,268.125,315
HID512308,1,1,0,1,1,1,.068,1,8.6,1,8.6680002,Tonle Sap,0,2,1,1,0,0,0,.0020000000949949,1,.068,8.600000023841858,8.6680002,.00023073374,1,.5714286,1,.53068757,.53068757,0,10500000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,1,0,3600,450,450
