hhid,province,area_rice_harvested,area_rice_planted,qty_rice_harvested,qty_rice_own_use,qty_rice_sale,qty_rice_gift,qty_rice_pay,qty_rice_feed,qty_rice_seed,qty_rice_lost,qty_rice_processed
HID321856,Prey Veng,4,4,31000,1500,26000,0,0,500,3000,0,0
HID321904,Takeo,0,0,0,,,,,,,,
HID321970,Kratie,4,4,6000,1500,4500,0,0,0,0,0,0
HID321971,Pursat,0,0,0,,,,,,,,
HID321989,Preah Sihanouk,0,0,0,,,,,,,,
HID322105,Kampot,1.399999976158142,1.399999976158142,2000,1500,500,0,0,0,0,0,0
HID322223,Kampong Thom,0,0,0,,,,,,,,
HID322246,Battambang,0,0,0,,,,,,,,
HID322251,Kampong Thom,1,1,0,0,0,0,0,0,0,0,0
HID322340,Kandal,0,0,0,,,,,,,,
HID322459,Battambang,1,1,0,0,0,0,0,0,0,0,0
HID322556,Pailin,0,0,0,,,,,,,,
HID322603,Svay Rieng,1,1,0,0,0,0,0,0,0,0,0
HID322809,Banteay Meanchey,0,0,0,,,,,,,,
HID322870,Kampong Speu,1,1,204.3000030517578,1.799999952316284,2.5,0,0,0,200,0,0
HID322918,Kandal,1,1,7600,600,7000,0,0,0,0,0,0
HID322922,Koh Kong,.5,.5,0,0,0,0,0,0,0,0,0
HID323048,Takeo,.3499999940395355,.3499999940395355,600,500,0,0,0,0,100,0,0
HID323145,Takeo,2,2,4500,2500,2000,0,0,0,0,0,0
HID323316,Kampong Cham,2.599999904632568,2.599999904632568,0,0,0,0,0,0,0,0,0
HID323389,Takeo,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID323390,Ratanak Kiri,0,0,0,,,,,,,,
HID323573,Battambang,0,0,0,,,,,,,,
HID323691,Prey Veng,.6800000071525574,.6800000071525574,0,0,0,0,0,0,0,0,0
HID323709,Kampong Chhnang,1.799999952316284,1.799999952316284,6,1,5,0,0,0,0,0,0
HID323799,Prey Veng,.8899999856948853,.8899999856948853,6500,1500,5000,0,0,0,0,0,0
HID323829,Preah Sihanouk,0,0,0,,,,,,,,
HID323849,Prey Veng,.5,.5,0,0,0,0,0,0,0,0,0
HID323888,Preah Vihear,0,0,0,,,,,,,,
HID323996,Kampot,.699999988079071,.699999988079071,2500,1500,1000,0,0,0,0,0,0
HID324042,Battambang,0,0,0,,,,,,,,
HID324064,Kampong Chhnang,1,1,0,0,0,0,0,0,0,0,0
HID324198,Kampong Thom,0,0,0,,,,,,,,
HID324290,Takeo,.1949999928474426,.1949999928474426,660,440,0,0,0,220,0,0,0
HID324436,Kampot,1.799999952316284,1.799999952316284,2760,800,1960,0,0,0,0,0,0
HID324574,Kampong Speu,.300000011920929,.300000011920929,700,600,0,0,0,0,100,0,0
HID324577,Kampong Thom,3,3,0,0,0,0,0,0,0,0,0
HID324644,Kandal,0,0,0,,,,,,,,
HID324775,Tboung Khmum,0,0,0,,,,,,,,
HID324863,Kampot,.5600000023841858,.5600000023841858,0,0,0,0,0,0,0,0,0
HID324867,Kampong Cham,2,2,7000,3000,4000,0,0,0,0,0,0
HID324967,Ratanak Kiri,1,1,0,0,0,0,0,0,0,0,0
HID325031,Kandal,2,2,19000,1000,18000,0,0,0,0,0,0
HID325081,Svay Rieng,.5,.5,0,0,0,0,0,0,0,0,0
HID325155,Battambang,0,0,0,,,,,,,,
HID325445,Kampong Chhnang,1,1,2000,1500,500,0,0,0,0,0,0
HID325725,Tboung Khmum,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID325823,Pursat,.449999988079071,.449999988079071,0,0,0,0,0,0,0,0,0
HID325858,Otdar Meanchey,2,2,4000,2500,1500,0,0,0,0,0,0
HID325948,Tboung Khmum,.5,.5,0,0,0,0,0,0,0,0,0
HID326072,Kampong Speu,1,1,0,0,0,0,0,0,0,0,0
HID326147,Prey Veng,1.75,1.75,1900,350,1000,0,0,150,400,0,0
HID326358,Kep,.5,.5,1400,700,700,0,0,0,0,0,0
HID326400,Kampong Thom,1,5,0,0,0,0,0,0,0,0,0
HID326419,Kandal,0,0,0,,,,,,,,
HID326505,Siem Reap,1.5,1.5,0,0,0,0,0,0,0,0,0
HID326510,Kandal,0,0,0,,,,,,,,
HID326826,Otdar Meanchey,2,2,3000,1000,2000,0,0,0,0,0,0
HID326862,Prey Veng,1,1,6000,1000,4000,0,0,0,1000,0,0
HID326906,Siem Reap,.5,.5,0,0,0,0,0,0,0,0,0
HID326922,Tboung Khmum,1.200000047683716,1.200000047683716,0,0,0,0,0,0,0,0,0
HID326984,Kampong Speu,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID327067,Svay Rieng,.75,.75,0,0,0,0,0,0,0,0,0
HID327129,Kampong Chhnang,1,1,2000,500,1500,0,0,0,0,0,0
HID327130,Battambang,4.699999809265137,4.699999809265137,12000,3000,9000,0,0,0,0,0,0
HID327184,Kampong Chhnang,.800000011920929,.800000011920929,1000,500,500,0,0,0,0,0,0
HID327215,Kampong Thom,1,1,0,0,0,0,0,0,0,0,0
HID327236,Battambang,1,1,7000,3000,4000,0,0,0,0,0,0
HID327262,Svay Rieng,1.399999976158142,1.399999976158142,0,0,0,0,0,0,0,0,0
HID327351,Pursat,2,2,4000,2000,2000,0,0,0,0,0,0
HID327441,Kampong Thom,.1500000059604645,.1500000059604645,0,0,0,0,0,0,0,0,0
HID327511,Kampong Thom,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID327545,Kampong Cham,.25,.25,0,0,0,0,0,0,0,0,0
HID327547,Kampong Thom,.0500000007450581,.1000000014901161,0,0,0,0,0,0,0,0,0
HID327580,Prey Veng,2.5,2.5,0,0,0,0,0,0,0,0,0
HID327622,Kampong Cham,0,0,0,,,,,,,,
HID327681,Siem Reap,2,2,2500,1000,1500,0,0,0,0,0,0
HID327809,Siem Reap,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID327813,Kampong Speu,.449999988079071,.449999988079071,1500,1000,450,0,0,0,50,0,0
HID327864,Prey Veng,2,2,0,0,0,0,0,0,0,0,0
HID327945,Kampong Thom,1,1,12000,0,11000,0,0,0,1000,0,0
HID328111,Prey Veng,1.680000007152557,1.77000005543232,5000,2000,3000,0,0,0,0,0,0
HID328186,Kampot,.2000000029802322,.2000000029802322,500,425,0,0,0,0,75,0,0
HID328204,Kampong Cham,.9100000262260437,.9100000262260437,3600,2000,1200,0,0,0,400,0,0
HID328249,Prey Veng,.2300000041723251,.2300000041723251,0,0,0,0,0,0,0,0,0
HID328297,Tboung Khmum,0,0,0,,,,,,,,
HID328323,Prey Veng,0,0,0,,,,,,,,
HID328527,Prey Veng,1.100000023841858,1.100000023841858,3000,500,2200,0,0,50,250,0,0
HID328544,Tboung Khmum,0,0,0,,,,,,,,
HID328581,Kampong Cham,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID328662,Kampot,1.139999985694885,1.139999985694885,5600,2500,2500,600,0,0,0,0,0
HID328710,Banteay Meanchey,.4000000059604645,.5,2000,1000,1000,0,0,0,0,0,0
HID328737,Kampong Cham,1,1,0,0,0,0,0,0,0,0,0
HID328809,Kratie,1.399999976158142,1.399999976158142,1750,1250,500,0,0,0,0,0,0
HID328857,Kampong Chhnang,2,2,6000,1500,4500,0,0,0,0,0,0
HID328881,Kampong Chhnang,1.340000033378601,1.340000033378601,3500,1500,2000,0,0,0,0,0,0
HID329013,Kampot,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID329094,Banteay Meanchey,1.120000004768372,1.120000004768372,0,0,0,0,0,0,0,0,0
HID329261,Battambang,0,0,0,,,,,,,,
HID329370,Kampong Speu,0,0,0,,,,,,,,
HID329388,Kampong Chhnang,.4000000059604645,.4000000059604645,2000,800,1000,0,0,0,200,0,0
HID329433,Kandal,.5,.5,0,0,0,0,0,0,0,0,0
HID329579,Preah Sihanouk,0,0,0,,,,,,,,
HID329587,Kampong Thom,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID329618,Kandal,.25,.25,0,0,0,0,0,0,0,0,0
HID329640,Kampong Thom,0,0,0,,,,,,,,
HID329830,Kampong Thom,1.5,1.5,0,0,0,0,0,0,0,0,0
HID329897,Pursat,0,0,0,,,,,,,,
HID329919,Kampong Chhnang,.6000000238418579,.6000000238418579,1320,0,1000,200,0,0,120,0,0
HID330000,Kandal,3,3,18000,600,16000,0,0,200,1200,0,0
HID330025,Kampong Speu,.4099999964237213,.4099999964237213,0,0,0,0,0,0,0,0,0
HID330111,Ratanak Kiri,1.5,1.5,0,0,0,0,0,0,0,0,0
HID330168,Preah Vihear,4,4,0,0,0,0,0,0,0,0,0
HID330184,Ratanak Kiri,1,1,0,0,0,0,0,0,0,0,0
HID330186,Kampong Cham,0,0,0,,,,,,,,
HID330188,Prey Veng,5,5,35000,3300,28700,0,0,0,3000,0,0
HID330207,Svay Rieng,0,0,0,,,,,,,,
HID330218,Kampong Speu,.3300000131130219,.3300000131130219,0,0,0,0,0,0,0,0,0
HID330240,Kampong Cham,.1899999976158142,.1899999976158142,0,0,0,0,0,0,0,0,0
HID330397,Kampot,1.029999971389771,1.029999971389771,3130,1130,2000,0,0,0,0,0,0
HID330419,Svay Rieng,1.149999976158142,1.149999976158142,0,0,0,0,0,0,0,0,0
HID330452,Kandal,1,1,9250,300,7000,300,0,0,1400,50,200
HID330491,Battambang,8,8,35000,0,35000,0,0,0,0,0,0
HID330536,Ratanak Kiri,2.029999999329448,2.029999999329448,0,0,0,0,0,0,0,0,0
HID330549,Stung Treng,0,0,0,,,,,,,,
HID330666,Kampot,.2599999979138374,.2599999979138374,300,200,0,0,0,50,50,0,0
HID330902,Battambang,0,0,0,,,,,,,,
HID330905,Battambang,0,0,0,,,,,,,,
HID330914,Preah Vihear,0,0,0,,,,,,,,
HID330967,Stung Treng,1,1,2000,1950,0,0,0,30,20,0,0
HID331024,Siem Reap,0,0,0,,,,,,,,
HID331194,Mondul Kiri,1,1,0,0,0,0,0,0,0,0,0
HID331235,Mondul Kiri,1,1,0,0,0,0,0,0,0,0,0
HID331366,Prey Veng,1.399999976158142,1.399999976158142,2500,1500,1000,0,0,0,0,0,0
HID331496,Kampong Thom,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID331508,Kandal,0,0,0,,,,,,,,
HID331514,Kampong Speu,0,0,0,,,,,,,,
HID331543,Stung Treng,1,1,0,0,0,0,0,0,0,0,0
HID331566,Svay Rieng,.7400000095367432,.7400000095367432,0,0,0,0,0,0,0,0,0
HID331568,Svay Rieng,.7599999904632568,.7599999904632568,0,0,0,0,0,0,0,0,0
HID331607,Kampong Cham,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID331675,Tboung Khmum,0,0,0,,,,,,,,
HID331897,Siem Reap,.5,.5,0,0,0,0,0,0,0,0,0
HID331964,Battambang,0,0,0,,,,,,,,
HID332026,Otdar Meanchey,4,4.699999809265137,6000,1650,4000,0,0,0,350,0,0
HID332408,Svay Rieng,1,1,0,0,0,0,0,0,0,0,0
HID332421,Kampong Speu,.75,.8100000023841858,0,0,0,0,0,0,0,0,0
HID332458,Kampot,.2099999934434891,.2099999934434891,0,0,0,0,0,0,0,0,0
HID332493,Takeo,1.899999976158142,1.899999976158142,4500,2500,2000,0,0,0,0,0,0
HID332508,Stung Treng,0,0,0,,,,,,,,
HID332704,Stung Treng,3,3,0,0,0,0,0,0,0,0,0
HID332796,Prey Veng,0,0,0,,,,,,,,
HID332799,Prey Veng,1.700000047683716,1.700000047683716,0,0,0,0,0,0,0,0,0
HID332809,Battambang,0,0,0,,,,,,,,
HID332851,Kampong Cham,0,0,0,,,,,,,,
HID332913,Prey Veng,2.700000047683716,2.700000047683716,16200,3500,12700,0,0,0,0,0,0
HID332920,Kampot,.25,.25,0,0,0,0,0,0,0,0,0
HID332944,Siem Reap,0,0,0,,,,,,,,
HID333129,Kampong Cham,2.5,2.5,130,50,50,0,0,10,20,0,0
HID333170,Kampong Cham,0,0,0,,,,,,,,
HID333235,Kampong Cham,4,4,8360,1360,6400,0,0,0,600,0,0
HID333260,Prey Veng,.7900000214576721,.7900000214576721,6270,2500,3000,0,0,70,600,100,0
HID333412,Otdar Meanchey,0,0,0,,,,,,,,
HID333483,Kampong Speu,.1500000059604645,.1500000059604645,0,0,0,0,0,0,0,0,0
HID333556,Kandal,0,0,0,,,,,,,,
HID333757,Ratanak Kiri,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID333835,Kandal,0,0,0,,,,,,,,
HID333993,Prey Veng,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID334048,Kampot,.2000000029802322,.2000000029802322,600,375,100,0,0,100,25,0,0
HID334051,Tboung Khmum,0,0,0,,,,,,,,
HID334236,Kampong Speu,1.850000023841858,1.850000023841858,3450,850,2300,0,0,50,250,0,0
HID334241,Kampot,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID334249,Kratie,0,0,0,,,,,,,,
HID334348,Prey Veng,2.299999952316284,2.299999952316284,0,0,0,0,0,0,0,0,0
HID334377,Svay Rieng,1,1,0,0,0,0,0,0,0,0,0
HID334381,Tboung Khmum,0,0,0,,,,,,,,
HID334449,Kampong Chhnang,2,2,12500,500,12000,0,0,0,0,0,0
HID334473,Ratanak Kiri,1,1,0,0,0,0,0,0,0,0,0
HID334494,Kampong Speu,.25,.25,0,0,0,0,0,0,0,0,0
HID334670,Kampong Speu,0,0,0,,,,,,,,
HID334736,Svay Rieng,2.539999961853027,2.539999961853027,26000,0,26000,0,0,0,0,0,0
HID334743,Svay Rieng,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID334770,Battambang,0,0,0,,,,,,,,
HID334824,Kampot,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID334848,Kampot,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID334883,Kampong Chhnang,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID334925,Svay Rieng,1,1,0,0,0,0,0,0,0,0,0
HID334985,Prey Veng,.4000000059604645,.4000000059604645,1400,120,1280,0,0,0,0,0,0
HID335153,Prey Veng,.6000000238418579,.6000000238418579,5085,2000,2000,100,0,70,900,15,0
HID335269,Kampong Cham,0,0,0,,,,,,,,
HID335415,Svay Rieng,2,2,5000,2000,3000,0,0,0,0,0,0
HID335443,Prey Veng,2,2,47000,3000,40000,500,0,600,2900,0,0
HID335605,Kampong Cham,.5,.5,0,0,0,0,0,0,0,0,0
HID335617,Takeo,.5,.5,0,0,0,0,0,0,0,0,0
HID335657,Kratie,0,0,0,,,,,,,,
HID335704,Banteay Meanchey,1.279999971389771,1.279999971389771,5000,2000,3000,0,0,0,0,0,0
HID335724,Kampot,.6800000071525574,.6800000071525574,0,0,0,0,0,0,0,0,0
HID335893,Kandal,.800000011920929,.800000011920929,3500,1500,2000,0,0,0,0,0,0
HID335921,Battambang,0,0,0,,,,,,,,
HID335978,Siem Reap,1.200000047683716,1.200000047683716,0,0,0,0,0,0,0,0,0
HID335997,Kandal,0,0,0,,,,,,,,
HID336014,Kampot,.4000000059604645,.4000000059604645,1500,800,700,0,0,0,0,0,0
HID336172,Ratanak Kiri,0,0,0,,,,,,,,
HID336279,Stung Treng,1,1,0,0,0,0,0,0,0,0,0
HID336322,Tboung Khmum,1.610000014305115,1.610000014305115,3500,2940,560,0,0,0,0,0,0
HID336330,Tboung Khmum,0,0,0,,,,,,,,
HID336503,Tboung Khmum,1.799999952316284,1.799999952316284,6000,0,4500,0,0,0,1500,0,0
HID336545,Kampot,0,0,0,,,,,,,,
HID336673,Kampot,.9399999976158142,.9399999976158142,1090,80,1000,0,0,0,10,0,0
HID336817,Kampong Cham,0,0,0,,,,,,,,
HID336881,Banteay Meanchey,1,1,0,0,0,0,0,0,0,0,0
HID336897,Kratie,.5,.5,0,0,0,0,0,0,0,0,0
HID337138,Otdar Meanchey,0,0,0,,,,,,,,
HID337169,Svay Rieng,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID337292,Kratie,1,1,0,0,0,0,0,0,0,0,0
HID337293,Pursat,0,0,0,0,0,0,0,0,0,0,0
HID337381,Kampong Thom,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID337386,Kampong Chhnang,3,3,5000,2000,3000,0,0,0,0,0,0
HID337504,Prey Veng,1.200000047683716,1.200000047683716,5000,2000,3000,0,0,0,0,0,0
HID337582,Kampot,0,0,0,,,,,,,,
HID337692,Siem Reap,7,7,11000,4000,7000,0,0,0,0,0,0
HID337735,Svay Rieng,.119999997317791,.119999997317791,0,0,0,0,0,0,0,0,0
HID337927,Prey Veng,1,1,0,0,0,0,0,0,0,0,0
HID337932,Kampong Chhnang,.4000000059604645,.4000000059604645,2700,1700,1000,0,0,0,0,0,0
HID338003,Banteay Meanchey,8,8,16000,3000,13000,0,0,0,0,0,0
HID338080,Takeo,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID338317,Kampong Thom,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID338338,Takeo,.8100000023841858,.8100000023841858,0,0,0,0,0,0,0,0,0
HID338396,Kampong Cham,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID338427,Kampong Cham,3,3,10000,2000,8000,0,0,0,0,0,0
HID338568,Kampong Thom,0,0,0,,,,,,,,
HID338714,Siem Reap,0,0,0,,,,,,,,
HID338809,Tboung Khmum,0,0,0,,,,,,,,
HID338870,Prey Veng,1.5,1.5,1120,720,0,0,0,0,400,0,0
HID338965,Kampong Cham,0,0,0,,,,,,,,
HID338990,Pursat,0,0,0,,,,,,,,
HID339269,Phnom Penh,0,0,0,,,,,,,,
HID339313,Svay Rieng,2,2,6600,3850,2750,0,0,0,0,0,0
HID339682,Banteay Meanchey,3,3,3000,1000,2000,0,0,0,0,0,0
HID339774,Prey Veng,.5,.5,0,0,0,0,0,0,0,0,0
HID339775,Takeo,4.5,4.5,27000,0,22000,0,1000,0,4000,0,0
HID339810,Takeo,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID339925,Otdar Meanchey,2,2,3000,1000,2000,0,0,0,0,0,0
HID339964,Pursat,1.5,1.5,0,0,0,0,0,0,0,0,0
HID340028,Banteay Meanchey,3,3,4000,2000,2000,0,0,0,0,0,0
HID340060,Takeo,2,2,10000,4000,6000,0,0,0,0,0,0
HID340075,Takeo,.7699999809265137,.7699999809265137,1500,1400,0,0,0,0,100,0,0
HID340102,Prey Veng,1.5,1.5,7720,2400,4000,150,0,200,900,70,0
HID340172,Prey Veng,2,2,6000,2000,4000,0,0,0,0,0,0
HID340262,Siem Reap,.699999988079071,.699999988079071,1500,500,1000,0,0,0,0,0,0
HID340310,Prey Veng,.4000000059604645,.4000000059604645,3360,2560,720,0,0,0,80,0,0
HID340329,Kampong Speu,1.259999990463257,1.259999990463257,4000,1200,2800,0,0,0,0,0,0
HID340613,Phnom Penh,0,0,0,,,,,,,,
HID340631,Kampong Cham,0,0,0,,,,,,,,
HID340719,Kandal,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID340748,Ratanak Kiri,0,0,0,,,,,,,,
HID340774,Battambang,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID340776,Takeo,.1700000017881393,.1700000017881393,0,0,0,0,0,0,0,0,0
HID340929,Kampong Thom,.4799999892711639,.4799999892711639,0,0,0,0,0,0,0,0,0
HID340970,Svay Rieng,0,0,0,,,,,,,,
HID341096,Tboung Khmum,0,0,0,,,,,,,,
HID341179,,0,0,0,,,,,,,,
HID341180,Siem Reap,1,1,3000,2000,0,1000,0,0,0,0,0
HID341516,Svay Rieng,1.200000047683716,1.200000047683716,0,0,0,0,0,0,0,0,0
HID341517,Prey Veng,1,1,0,0,0,0,0,0,0,0,0
HID341528,Pursat,0,0,0,,,,,,,,
HID341637,Takeo,.7099999785423279,.7099999785423279,0,0,0,0,0,0,0,0,0
HID341940,Siem Reap,0,0,0,,,,,,,,
HID342180,Kampong Cham,.5,.5,0,0,0,0,0,0,0,0,0
HID342299,Kampot,1.450000047683716,1.450000047683716,5270,1200,4070,0,0,0,0,0,0
HID342315,Prey Veng,0,0,0,,,,,,,,
HID342724,Battambang,2.720000028610229,2.720000028610229,11700,2000,7000,0,2000,0,700,0,0
HID342776,Prey Veng,3.5,3.5,25000,3500,21500,0,0,0,0,0,0
HID342814,Kampong Speu,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID342866,Tboung Khmum,0,0,0,,,,,,,,
HID342904,Siem Reap,0,0,0,,,,,,,,
HID342965,Kampong Speu,1.219999998807907,1.270000010728836,3500,1800,1700,0,0,0,0,0,0
HID342984,Prey Veng,.300000011920929,.300000011920929,3000,700,2220,0,0,0,80,0,0
HID343106,Koh Kong,0,0,0,,,,,,,,
HID343277,Kampong Cham,.5,.5,0,0,0,0,0,0,0,0,0
HID343313,Kampot,0,0,0,,,,,,,,
HID343555,Svay Rieng,1.799999952316284,1.799999952316284,16500,0,10000,0,0,0,1200,0,5300
HID343560,Koh Kong,0,0,0,,,,,,,,
HID343624,Kampong Thom,0,0,0,,,,,,,,
HID343721,Kampot,.0900000035762787,.0900000035762787,0,0,0,0,0,0,0,0,0
HID343810,Takeo,.25,.25,0,0,0,0,0,0,0,0,0
HID343977,Kampong Cham,.699999988079071,.699999988079071,1000,600,400,0,0,0,0,0,0
HID344058,Mondul Kiri,1,1,0,0,0,0,0,0,0,0,0
HID344087,Svay Rieng,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID344131,Mondul Kiri,2.5,2.5,9350,4730,4285,0,0,60,275,0,0
HID344185,Kampot,.3600000143051147,.3600000143051147,0,0,0,0,0,0,0,0,0
HID344324,Kampong Speu,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID344352,Kampong Cham,1,1,3500,1000,2500,0,0,0,0,0,0
HID344441,Battambang,10,10,11000,2000,7000,0,0,0,2000,0,0
HID344660,Battambang,1,1,3000,1000,2000,0,0,0,0,0,0
HID344691,Prey Veng,1.700000047683716,1.700000047683716,2800,480,800,0,0,20,500,0,1000
HID344742,Banteay Meanchey,0,0,0,0,0,0,0,0,0,0,0
HID345011,Siem Reap,0,0,0,,,,,,,,
HID345045,Kampong Thom,0,0,0,,,,,,,,
HID345138,Kampong Thom,0,0,0,,,,,,,,
HID345143,Takeo,2,2,15000,1500,12600,0,0,0,900,0,0
HID345159,Battambang,0,0,0,,,,,,,,
HID345382,Siem Reap,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID345449,Svay Rieng,1.149999976158142,1.149999976158142,0,0,0,0,0,0,0,0,0
HID345461,Prey Veng,1.200000047683716,1.200000047683716,4000,2000,2000,0,0,0,0,0,0
HID345484,Takeo,.3499999940395355,.3499999940395355,1000,500,500,0,0,0,0,0,0
HID345731,Stung Treng,0,0,0,,,,,,,,
HID345860,Battambang,.25,.25,0,0,0,0,0,0,0,0,0
HID345947,Kampot,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID345983,Mondul Kiri,1,1,0,0,0,0,0,0,0,0,0
HID346180,Siem Reap,1.399999976158142,1.399999976158142,0,0,0,0,0,0,0,0,0
HID346251,Kampong Cham,1.399999976158142,1.399999976158142,0,0,0,0,0,0,0,0,0
HID346303,Tboung Khmum,.35,.35,0,0,0,0,0,0,0,0,0
HID346336,Kandal,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID346497,Koh Kong,0,0,0,,,,,,,,
HID346543,Kampong Speu,0,0,0,,,,,,,,
HID346577,Takeo,.800000011920929,.800000011920929,900,830,0,0,0,0,70,0,0
HID346711,Takeo,3.5,3.5,13750,0,13750,0,0,0,0,0,0
HID346787,Siem Reap,0,0,0,,,,,,,,
HID346932,Preah Sihanouk,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID347055,Mondul Kiri,0,0,0,,,,,,,,
HID347065,Pailin,0,0,0,,,,,,,,
HID347398,Stung Treng,2,2,0,0,0,0,0,0,0,0,0
HID347482,Ratanak Kiri,0,0,0,,,,,,,,
HID347483,Kampong Speu,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID347567,Kampong Cham,.5,.5,0,0,0,0,0,0,0,0,0
HID347625,,1.5,1.5,0,0,0,0,0,0,0,0,0
HID347637,Svay Rieng,.8899999856948853,.8899999856948853,0,0,0,0,0,0,0,0,0
HID347835,Preah Vihear,.5,.5,0,0,0,0,0,0,0,0,0
HID347862,Prey Veng,0,0,0,,,,,,,,
HID347873,Kandal,1,1,11000,1500,9500,0,0,0,0,0,0
HID347911,Mondul Kiri,1,1,0,0,0,0,0,0,0,0,0
HID347927,Svay Rieng,1.299000024795532,1.299000024795532,4125,0,4125,0,0,0,0,0,0
HID347936,Prey Veng,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID347954,Takeo,.2100000064820051,.2100000064820051,0,0,0,0,0,0,0,0,0
HID348113,Otdar Meanchey,0,0,0,,,,,,,,
HID348133,Kandal,.5,.5,0,0,0,0,0,0,0,0,0
HID348216,Banteay Meanchey,3,3,3000,600,2000,0,0,0,400,0,0
HID348328,Ratanak Kiri,0,0,0,,,,,,,,
HID348410,Otdar Meanchey,2,2,0,0,0,0,0,0,0,0,0
HID348558,Battambang,.5,.5,0,0,0,0,0,0,0,0,0
HID348569,Takeo,.1500000059604645,.1500000059604645,500,350,0,0,0,117,30,3,0
HID348603,Preah Vihear,5,5,5000,2500,2500,0,0,0,0,0,0
HID348650,Pursat,1,1,0,0,0,0,0,0,0,0,0
HID348727,Battambang,5,5,10000,0,10000,0,0,0,0,0,0
HID348791,Prey Veng,.6000000238418579,.6000000238418579,0,0,0,0,0,0,0,0,0
HID348792,Takeo,.2599999904632568,.2599999904632568,500,200,200,0,0,0,100,0,0
HID348811,Kratie,.5,.5,0,0,0,0,0,0,0,0,0
HID348945,Battambang,6.71999979019165,6.71999979019165,26000,2000,22000,0,0,0,2000,0,0
HID348953,Kampot,.4799999892711639,.4799999892711639,0,0,0,0,0,0,0,0,0
HID348959,Kampong Speu,0,0,0,,,,,,,,
HID348962,Siem Reap,2,2,2000,600,1000,0,0,0,400,0,0
HID349108,Siem Reap,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID349362,Prey Veng,1.5,1.5,5800,1100,4700,0,0,0,0,0,0
HID349407,Kampong Speu,.5,.5,0,0,0,0,0,0,0,0,0
HID349446,Stung Treng,3,3,0,0,0,0,0,0,0,0,0
HID349585,Banteay Meanchey,3,3,5000,2000,3000,0,0,0,0,0,0
HID349713,Svay Rieng,1,1,3900,1900,2000,0,0,0,0,0,0
HID349961,Phnom Penh,0,0,0,,,,,,,,
HID350011,Takeo,1.159999966621399,1.159999966621399,4500,2000,2500,0,0,0,0,0,0
HID350022,Banteay Meanchey,0,0,0,,,,,,,,
HID350147,Otdar Meanchey,3,3,3000,1500,1000,0,0,0,500,0,0
HID350233,Kampong Thom,1.5,1.5,5000,2000,3000,0,0,0,0,0,0
HID350237,Kampong Cham,.8999999761581421,.8999999761581421,0,0,0,0,0,0,0,0,0
HID350364,Pailin,0,0,0,,,,,,,,
HID350405,Kampot,1,1,0,0,0,0,0,0,0,0,0
HID350482,Takeo,3,3,20400,2200,18200,0,0,0,0,0,0
HID350502,Battambang,0,0,0,,,,,,,,
HID350593,Kampong Cham,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID350969,Kampong Cham,0,0,0,,,,,,,,
HID351053,Battambang,1.159999966621399,1.159999966621399,500,500,0,0,0,0,0,0,0
HID351094,Prey Veng,.449999988079071,.449999988079071,0,0,0,0,0,0,0,0,0
