hhid,province,area_rice_harvested,area_rice_planted,qty_rice_harvested,qty_rice_own_use,qty_rice_sale,qty_rice_gift,qty_rice_pay,qty_rice_feed,qty_rice_seed,qty_rice_lost,qty_rice_processed
HID320664,4,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID320737,6,3,3,10000,3000,7000,0,0,0,0,0,0
HID320742,3,0,0,0,,,,,,,,
HID320754,25,0,0,0,,,,,,,,
HID320765,14,1,1,0,0,0,0,0,0,0,0,0
HID320891,8,0,0,0,,,,,,,,
HID320985,1,0,0,0,,,,,,,,
HID321147,14,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID321234,7,.2524999976158142,.2524999976158142,0,0,0,0,0,0,0,0,0
HID321263,4,0,0,0,,,,,,,,
HID321604,7,.5,.5,0,0,0,0,0,0,0,0,0
HID321812,15,0,0,0,,,,,,,,
HID321856,14,4,4,31000,1500,26000,0,0,500,3000,0,0
HID321904,21,0,0,0,,,,,,,,
HID321970,10,4,4,6000,1500,4500,0,0,0,0,0,0
HID321971,15,0,0,0,,,,,,,,
HID321989,18,0,0,0,,,,,,,,
HID322105,7,1.399999976158142,1.399999976158142,2000,1500,500,0,0,0,0,0,0
HID322223,6,0,0,0,,,,,,,,
HID322246,2,0,0,0,,,,,,,,
HID322251,6,1,1,0,0,0,0,0,0,0,0,0
HID322340,8,0,0,0,,,,,,,,
HID322459,2,1,1,0,0,0,0,0,0,0,0,0
HID322556,24,0,0,0,,,,,,,,
HID322603,20,1,1,0,0,0,0,0,0,0,0,0
HID322809,1,0,0,0,,,,,,,,
HID322870,5,1,1,204.3000030517578,1.799999952316284,2.5,0,0,0,200,0,0
HID322918,8,1,1,7600,600,7000,0,0,0,0,0,0
HID322922,9,.5,.5,0,0,0,0,0,0,0,0,0
HID323048,21,.3499999940395355,.3499999940395355,600,500,0,0,0,0,100,0,0
HID323145,21,2,2,4500,2500,2000,0,0,0,0,0,0
HID323316,3,2.599999904632568,2.599999904632568,0,0,0,0,0,0,0,0,0
HID323389,21,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID323390,16,0,0,0,,,,,,,,
HID323573,2,0,0,0,,,,,,,,
HID323691,14,.6800000071525574,.6800000071525574,0,0,0,0,0,0,0,0,0
HID323709,4,1.799999952316284,1.799999952316284,6,1,5,0,0,0,0,0,0
HID323799,14,.8899999856948853,.8899999856948853,6500,1500,5000,0,0,0,0,0,0
HID323829,18,0,0,0,,,,,,,,
HID323849,14,.5,.5,0,0,0,0,0,0,0,0,0
HID323888,13,0,0,0,,,,,,,,
HID323996,7,.699999988079071,.699999988079071,2500,1500,1000,0,0,0,0,0,0
HID324042,2,0,0,0,,,,,,,,
HID324064,4,1,1,0,0,0,0,0,0,0,0,0
HID324198,6,0,0,0,,,,,,,,
HID324290,21,.1949999928474426,.1949999928474426,660,440,0,0,0,220,0,0,0
HID324436,7,1.799999952316284,1.799999952316284,2760,800,1960,0,0,0,0,0,0
HID324574,5,.300000011920929,.300000011920929,700,600,0,0,0,0,100,0,0
HID324577,6,3,3,0,0,0,0,0,0,0,0,0
HID324644,8,0,0,0,,,,,,,,
HID324775,25,0,0,0,,,,,,,,
HID324863,7,.5600000023841858,.5600000023841858,0,0,0,0,0,0,0,0,0
HID324867,3,2,2,7000,3000,4000,0,0,0,0,0,0
HID324967,16,1,1,0,0,0,0,0,0,0,0,0
HID325031,8,2,2,19000,1000,18000,0,0,0,0,0,0
HID325081,20,.5,.5,0,0,0,0,0,0,0,0,0
HID325155,2,0,0,0,,,,,,,,
HID325445,4,1,1,2000,1500,500,0,0,0,0,0,0
HID325725,25,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID325823,15,.449999988079071,.449999988079071,0,0,0,0,0,0,0,0,0
HID325858,22,2,2,4000,2500,1500,0,0,0,0,0,0
HID325948,25,.5,.5,0,0,0,0,0,0,0,0,0
HID326072,5,1,1,0,0,0,0,0,0,0,0,0
HID326147,14,1.75,1.75,1900,350,1000,0,0,150,400,0,0
HID326358,23,.5,.5,1400,700,700,0,0,0,0,0,0
HID326400,6,1,5,0,0,0,0,0,0,0,0,0
HID326419,8,0,0,0,,,,,,,,
HID326505,17,1.5,1.5,0,0,0,0,0,0,0,0,0
HID326510,8,0,0,0,,,,,,,,
HID326826,22,2,2,3000,1000,2000,0,0,0,0,0,0
HID326862,14,1,1,6000,1000,4000,0,0,0,1000,0,0
HID326906,17,.5,.5,0,0,0,0,0,0,0,0,0
HID326922,25,1.200000047683716,1.200000047683716,0,0,0,0,0,0,0,0,0
HID326984,5,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID327067,20,.75,.75,0,0,0,0,0,0,0,0,0
HID327129,4,1,1,2000,500,1500,0,0,0,0,0,0
HID327130,2,4.699999809265137,4.699999809265137,12000,3000,9000,0,0,0,0,0,0
HID327184,4,.800000011920929,.800000011920929,1000,500,500,0,0,0,0,0,0
HID327215,6,1,1,0,0,0,0,0,0,0,0,0
HID327236,2,1,1,7000,3000,4000,0,0,0,0,0,0
HID327262,20,1.399999976158142,1.399999976158142,0,0,0,0,0,0,0,0,0
HID327351,15,2,2,4000,2000,2000,0,0,0,0,0,0
HID327441,6,.1500000059604645,.1500000059604645,0,0,0,0,0,0,0,0,0
HID327511,6,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID327545,3,.25,.25,0,0,0,0,0,0,0,0,0
HID327547,6,.0500000007450581,.1000000014901161,0,0,0,0,0,0,0,0,0
HID327580,14,2.5,2.5,0,0,0,0,0,0,0,0,0
HID327622,3,0,0,0,,,,,,,,
HID327681,17,2,2,2500,1000,1500,0,0,0,0,0,0
HID327809,17,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID327813,5,.449999988079071,.449999988079071,1500,1000,450,0,0,0,50,0,0
HID327864,14,2,2,0,0,0,0,0,0,0,0,0
HID327945,6,1,1,12000,0,11000,0,0,0,1000,0,0
HID328111,14,1.680000007152557,1.77000005543232,5000,2000,3000,0,0,0,0,0,0
HID328186,7,.2000000029802322,.2000000029802322,500,425,0,0,0,0,75,0,0
HID328204,3,.9100000262260437,.9100000262260437,3600,2000,1200,0,0,0,400,0,0
HID328249,14,.2300000041723251,.2300000041723251,0,0,0,0,0,0,0,0,0
HID328297,25,0,0,0,,,,,,,,
HID328323,14,0,0,0,,,,,,,,
HID328527,14,1.100000023841858,1.100000023841858,3000,500,2200,0,0,50,250,0,0
HID328544,25,0,0,0,,,,,,,,
HID328581,3,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID328662,7,1.139999985694885,1.139999985694885,5600,2500,2500,600,0,0,0,0,0
HID328710,1,.4000000059604645,.5,2000,1000,1000,0,0,0,0,0,0
HID328737,3,1,1,0,0,0,0,0,0,0,0,0
HID328809,10,1.399999976158142,1.399999976158142,1750,1250,500,0,0,0,0,0,0
HID328857,4,2,2,6000,1500,4500,0,0,0,0,0,0
HID328881,4,1.340000033378601,1.340000033378601,3500,1500,2000,0,0,0,0,0,0
HID329013,7,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID329094,1,1.120000004768372,1.120000004768372,0,0,0,0,0,0,0,0,0
HID329261,2,0,0,0,,,,,,,,
HID329370,5,0,0,0,,,,,,,,
HID329388,4,.4000000059604645,.4000000059604645,2000,800,1000,0,0,0,200,0,0
HID329433,8,.5,.5,0,0,0,0,0,0,0,0,0
HID329579,18,0,0,0,,,,,,,,
HID329587,6,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID329618,8,.25,.25,0,0,0,0,0,0,0,0,0
HID329640,6,0,0,0,,,,,,,,
HID329830,6,1.5,1.5,0,0,0,0,0,0,0,0,0
HID329897,15,0,0,0,,,,,,,,
HID329919,4,.6000000238418579,.6000000238418579,1320,0,1000,200,0,0,120,0,0
HID330000,8,3,3,18000,600,16000,0,0,200,1200,0,0
HID330025,5,.4099999964237213,.4099999964237213,0,0,0,0,0,0,0,0,0
HID330111,16,1.5,1.5,0,0,0,0,0,0,0,0,0
HID330168,13,4,4,0,0,0,0,0,0,0,0,0
HID330184,16,1,1,0,0,0,0,0,0,0,0,0
HID330186,3,0,0,0,,,,,,,,
HID330188,14,5,5,35000,3300,28700,0,0,0,3000,0,0
HID330207,20,0,0,0,,,,,,,,
HID330218,5,.3300000131130219,.3300000131130219,0,0,0,0,0,0,0,0,0
HID330240,3,.1899999976158142,.1899999976158142,0,0,0,0,0,0,0,0,0
HID330397,7,1.029999971389771,1.029999971389771,3130,1130,2000,0,0,0,0,0,0
HID330419,20,1.149999976158142,1.149999976158142,0,0,0,0,0,0,0,0,0
HID330452,8,1,1,9250,300,7000,300,0,0,1400,50,200
HID330491,2,8,8,35000,0,35000,0,0,0,0,0,0
HID330536,16,2.029999999329448,2.029999999329448,0,0,0,0,0,0,0,0,0
HID330549,19,0,0,0,,,,,,,,
HID330666,7,.2599999979138374,.2599999979138374,300,200,0,0,0,50,50,0,0
HID330902,2,0,0,0,,,,,,,,
HID330905,2,0,0,0,,,,,,,,
HID330914,13,0,0,0,,,,,,,,
HID330967,19,1,1,2000,1950,0,0,0,30,20,0,0
HID331024,17,0,0,0,,,,,,,,
HID331194,11,1,1,0,0,0,0,0,0,0,0,0
HID331235,11,1,1,0,0,0,0,0,0,0,0,0
HID331366,14,1.399999976158142,1.399999976158142,2500,1500,1000,0,0,0,0,0,0
HID331496,6,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID331508,8,0,0,0,,,,,,,,
HID331514,5,0,0,0,,,,,,,,
HID331543,19,1,1,0,0,0,0,0,0,0,0,0
HID331566,20,.7400000095367432,.7400000095367432,0,0,0,0,0,0,0,0,0
HID331568,20,.7599999904632568,.7599999904632568,0,0,0,0,0,0,0,0,0
HID331607,3,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID331675,25,0,0,0,,,,,,,,
HID331897,17,.5,.5,0,0,0,0,0,0,0,0,0
HID331964,2,0,0,0,,,,,,,,
HID332026,22,4,4.699999809265137,6000,1650,4000,0,0,0,350,0,0
HID332408,20,1,1,0,0,0,0,0,0,0,0,0
HID332421,5,.75,.8100000023841858,0,0,0,0,0,0,0,0,0
HID332458,7,.2099999934434891,.2099999934434891,0,0,0,0,0,0,0,0,0
HID332493,21,1.899999976158142,1.899999976158142,4500,2500,2000,0,0,0,0,0,0
HID332508,19,0,0,0,,,,,,,,
HID332704,19,3,3,0,0,0,0,0,0,0,0,0
HID332796,14,0,0,0,,,,,,,,
HID332799,14,1.700000047683716,1.700000047683716,0,0,0,0,0,0,0,0,0
HID332809,2,0,0,0,,,,,,,,
HID332851,3,0,0,0,,,,,,,,
HID332913,14,2.700000047683716,2.700000047683716,16200,3500,12700,0,0,0,0,0,0
HID332920,7,.25,.25,0,0,0,0,0,0,0,0,0
HID332944,17,0,0,0,,,,,,,,
HID333129,3,2.5,2.5,130,50,50,0,0,10,20,0,0
HID333170,3,0,0,0,,,,,,,,
HID333235,3,4,4,8360,1360,6400,0,0,0,600,0,0
HID333260,14,.7900000214576721,.7900000214576721,6270,2500,3000,0,0,70,600,100,0
HID333412,22,0,0,0,,,,,,,,
HID333483,5,.1500000059604645,.1500000059604645,0,0,0,0,0,0,0,0,0
HID333556,8,0,0,0,,,,,,,,
HID333757,16,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID333835,8,0,0,0,,,,,,,,
HID333993,14,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID334048,7,.2000000029802322,.2000000029802322,600,375,100,0,0,100,25,0,0
HID334051,25,0,0,0,,,,,,,,
HID334236,5,1.850000023841858,1.850000023841858,3450,850,2300,0,0,50,250,0,0
HID334241,7,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID334249,10,0,0,0,,,,,,,,
HID334348,14,2.299999952316284,2.299999952316284,0,0,0,0,0,0,0,0,0
HID334377,20,1,1,0,0,0,0,0,0,0,0,0
HID334381,25,0,0,0,,,,,,,,
HID334449,4,2,2,12500,500,12000,0,0,0,0,0,0
HID334473,16,1,1,0,0,0,0,0,0,0,0,0
HID334494,5,.25,.25,0,0,0,0,0,0,0,0,0
HID334670,5,0,0,0,,,,,,,,
HID334736,20,2.539999961853027,2.539999961853027,26000,0,26000,0,0,0,0,0,0
HID334743,20,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID334770,2,0,0,0,,,,,,,,
HID334824,7,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID334848,7,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID334883,4,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID334925,20,1,1,0,0,0,0,0,0,0,0,0
HID334985,14,.4000000059604645,.4000000059604645,1400,120,1280,0,0,0,0,0,0
HID335153,14,.6000000238418579,.6000000238418579,5085,2000,2000,100,0,70,900,15,0
HID335269,3,0,0,0,,,,,,,,
HID335415,20,2,2,5000,2000,3000,0,0,0,0,0,0
HID335443,14,2,2,47000,3000,40000,500,0,600,2900,0,0
HID335605,3,.5,.5,0,0,0,0,0,0,0,0,0
HID335617,21,.5,.5,0,0,0,0,0,0,0,0,0
HID335657,10,0,0,0,,,,,,,,
HID335704,1,1.279999971389771,1.279999971389771,5000,2000,3000,0,0,0,0,0,0
HID335724,7,.6800000071525574,.6800000071525574,0,0,0,0,0,0,0,0,0
HID335893,8,.800000011920929,.800000011920929,3500,1500,2000,0,0,0,0,0,0
HID335921,2,0,0,0,,,,,,,,
HID335978,17,1.200000047683716,1.200000047683716,0,0,0,0,0,0,0,0,0
HID335997,8,0,0,0,,,,,,,,
HID336014,7,.4000000059604645,.4000000059604645,1500,800,700,0,0,0,0,0,0
HID336172,16,0,0,0,,,,,,,,
HID336279,19,1,1,0,0,0,0,0,0,0,0,0
HID336322,25,1.610000014305115,1.610000014305115,3500,2940,560,0,0,0,0,0,0
HID336330,25,0,0,0,,,,,,,,
HID336503,25,1.799999952316284,1.799999952316284,6000,0,4500,0,0,0,1500,0,0
HID336545,7,0,0,0,,,,,,,,
HID336673,7,.9399999976158142,.9399999976158142,1090,80,1000,0,0,0,10,0,0
HID336817,3,0,0,0,,,,,,,,
HID336881,1,1,1,0,0,0,0,0,0,0,0,0
HID336897,10,.5,.5,0,0,0,0,0,0,0,0,0
HID337138,22,0,0,0,,,,,,,,
HID337169,20,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID337292,10,1,1,0,0,0,0,0,0,0,0,0
HID337293,15,0,0,0,0,0,0,0,0,0,0,0
HID337381,6,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID337386,4,3,3,5000,2000,3000,0,0,0,0,0,0
HID337504,14,1.200000047683716,1.200000047683716,5000,2000,3000,0,0,0,0,0,0
HID337582,7,0,0,0,,,,,,,,
HID337692,17,7,7,11000,4000,7000,0,0,0,0,0,0
HID337735,20,.119999997317791,.119999997317791,0,0,0,0,0,0,0,0,0
HID337927,14,1,1,0,0,0,0,0,0,0,0,0
HID337932,4,.4000000059604645,.4000000059604645,2700,1700,1000,0,0,0,0,0,0
HID338003,1,8,8,16000,3000,13000,0,0,0,0,0,0
HID338080,21,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID338317,6,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID338338,21,.8100000023841858,.8100000023841858,0,0,0,0,0,0,0,0,0
HID338396,3,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID338427,3,3,3,10000,2000,8000,0,0,0,0,0,0
HID338568,6,0,0,0,,,,,,,,
HID338714,17,0,0,0,,,,,,,,
HID338809,25,0,0,0,,,,,,,,
HID338870,14,1.5,1.5,1120,720,0,0,0,0,400,0,0
HID338965,3,0,0,0,,,,,,,,
HID338990,15,0,0,0,,,,,,,,
HID339269,12,0,0,0,,,,,,,,
HID339313,20,2,2,6600,3850,2750,0,0,0,0,0,0
HID339682,1,3,3,3000,1000,2000,0,0,0,0,0,0
HID339774,14,.5,.5,0,0,0,0,0,0,0,0,0
HID339775,21,4.5,4.5,27000,0,22000,0,1000,0,4000,0,0
HID339810,21,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID339925,22,2,2,3000,1000,2000,0,0,0,0,0,0
HID339964,15,1.5,1.5,0,0,0,0,0,0,0,0,0
HID340028,1,3,3,4000,2000,2000,0,0,0,0,0,0
HID340060,21,2,2,10000,4000,6000,0,0,0,0,0,0
HID340075,21,.7699999809265137,.7699999809265137,1500,1400,0,0,0,0,100,0,0
HID340102,14,1.5,1.5,7720,2400,4000,150,0,200,900,70,0
HID340172,14,2,2,6000,2000,4000,0,0,0,0,0,0
HID340262,17,.699999988079071,.699999988079071,1500,500,1000,0,0,0,0,0,0
HID340310,14,.4000000059604645,.4000000059604645,3360,2560,720,0,0,0,80,0,0
HID340329,5,1.259999990463257,1.259999990463257,4000,1200,2800,0,0,0,0,0,0
HID340613,12,0,0,0,,,,,,,,
HID340631,3,0,0,0,,,,,,,,
HID340719,8,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID340748,16,0,0,0,,,,,,,,
HID340774,2,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID340776,21,.1700000017881393,.1700000017881393,0,0,0,0,0,0,0,0,0
HID340929,6,.4799999892711639,.4799999892711639,0,0,0,0,0,0,0,0,0
HID340970,20,0,0,0,,,,,,,,
HID341096,25,0,0,0,,,,,,,,
HID341179,,0,0,0,,,,,,,,
HID341180,17,1,1,3000,2000,0,1000,0,0,0,0,0
HID341516,20,1.200000047683716,1.200000047683716,0,0,0,0,0,0,0,0,0
HID341517,14,1,1,0,0,0,0,0,0,0,0,0
HID341528,15,0,0,0,,,,,,,,
HID341637,21,.7099999785423279,.7099999785423279,0,0,0,0,0,0,0,0,0
HID341940,17,0,0,0,,,,,,,,
HID342180,3,.5,.5,0,0,0,0,0,0,0,0,0
HID342299,7,1.450000047683716,1.450000047683716,5270,1200,4070,0,0,0,0,0,0
HID342315,14,0,0,0,,,,,,,,
HID342724,2,2.720000028610229,2.720000028610229,11700,2000,7000,0,2000,0,700,0,0
HID342776,14,3.5,3.5,25000,3500,21500,0,0,0,0,0,0
HID342814,5,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID342866,25,0,0,0,,,,,,,,
HID342904,17,0,0,0,,,,,,,,
HID342965,5,1.219999998807907,1.270000010728836,3500,1800,1700,0,0,0,0,0,0
HID342984,14,.300000011920929,.300000011920929,3000,700,2220,0,0,0,80,0,0
HID343106,9,0,0,0,,,,,,,,
HID343277,3,.5,.5,0,0,0,0,0,0,0,0,0
HID343313,7,0,0,0,,,,,,,,
HID343555,20,1.799999952316284,1.799999952316284,16500,0,10000,0,0,0,1200,0,5300
HID343560,9,0,0,0,,,,,,,,
HID343624,6,0,0,0,,,,,,,,
HID343721,7,.0900000035762787,.0900000035762787,0,0,0,0,0,0,0,0,0
HID343810,21,.25,.25,0,0,0,0,0,0,0,0,0
HID343977,3,.699999988079071,.699999988079071,1000,600,400,0,0,0,0,0,0
HID344058,11,1,1,0,0,0,0,0,0,0,0,0
HID344087,20,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID344131,11,2.5,2.5,9350,4730,4285,0,0,60,275,0,0
HID344185,7,.3600000143051147,.3600000143051147,0,0,0,0,0,0,0,0,0
HID344324,5,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID344352,3,1,1,3500,1000,2500,0,0,0,0,0,0
HID344441,2,10,10,11000,2000,7000,0,0,0,2000,0,0
HID344660,2,1,1,3000,1000,2000,0,0,0,0,0,0
HID344691,14,1.700000047683716,1.700000047683716,2800,480,800,0,0,20,500,0,1000
HID344742,1,0,0,0,0,0,0,0,0,0,0,0
HID345011,17,0,0,0,,,,,,,,
HID345045,6,0,0,0,,,,,,,,
HID345138,6,0,0,0,,,,,,,,
HID345143,21,2,2,15000,1500,12600,0,0,0,900,0,0
HID345159,2,0,0,0,,,,,,,,
HID345382,17,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID345449,20,1.149999976158142,1.149999976158142,0,0,0,0,0,0,0,0,0
HID345461,14,1.200000047683716,1.200000047683716,4000,2000,2000,0,0,0,0,0,0
HID345484,21,.3499999940395355,.3499999940395355,1000,500,500,0,0,0,0,0,0
HID345731,19,0,0,0,,,,,,,,
HID345860,2,.25,.25,0,0,0,0,0,0,0,0,0
HID345947,7,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID345983,11,1,1,0,0,0,0,0,0,0,0,0
HID346180,17,1.399999976158142,1.399999976158142,0,0,0,0,0,0,0,0,0
HID346251,3,1.399999976158142,1.399999976158142,0,0,0,0,0,0,0,0,0
HID346303,25,.35,.35,0,0,0,0,0,0,0,0,0
HID346336,8,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID346497,9,0,0,0,,,,,,,,
HID346543,5,0,0,0,,,,,,,,
HID346577,21,.800000011920929,.800000011920929,900,830,0,0,0,0,70,0,0
HID346711,21,3.5,3.5,13750,0,13750,0,0,0,0,0,0
HID346787,17,0,0,0,,,,,,,,
HID346932,18,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID347055,11,0,0,0,,,,,,,,
HID347065,24,0,0,0,,,,,,,,
HID347398,19,2,2,0,0,0,0,0,0,0,0,0
HID347482,16,0,0,0,,,,,,,,
HID347483,5,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID347567,3,.5,.5,0,0,0,0,0,0,0,0,0
HID347625,,1.5,1.5,0,0,0,0,0,0,0,0,0
HID347637,20,.8899999856948853,.8899999856948853,0,0,0,0,0,0,0,0,0
HID347835,13,.5,.5,0,0,0,0,0,0,0,0,0
HID347862,14,0,0,0,,,,,,,,
HID347873,8,1,1,11000,1500,9500,0,0,0,0,0,0
HID347911,11,1,1,0,0,0,0,0,0,0,0,0
HID347927,20,1.299000024795532,1.299000024795532,4125,0,4125,0,0,0,0,0,0
HID347936,14,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID347954,21,.2100000064820051,.2100000064820051,0,0,0,0,0,0,0,0,0
HID348113,22,0,0,0,,,,,,,,
HID348133,8,.5,.5,0,0,0,0,0,0,0,0,0
HID348216,1,3,3,3000,600,2000,0,0,0,400,0,0
HID348328,16,0,0,0,,,,,,,,
HID348410,22,2,2,0,0,0,0,0,0,0,0,0
HID348558,2,.5,.5,0,0,0,0,0,0,0,0,0
HID348569,21,.1500000059604645,.1500000059604645,500,350,0,0,0,117,30,3,0
HID348603,13,5,5,5000,2500,2500,0,0,0,0,0,0
HID348650,15,1,1,0,0,0,0,0,0,0,0,0
HID348727,2,5,5,10000,0,10000,0,0,0,0,0,0
HID348791,14,.6000000238418579,.6000000238418579,0,0,0,0,0,0,0,0,0
HID348792,21,.2599999904632568,.2599999904632568,500,200,200,0,0,0,100,0,0
HID348811,10,.5,.5,0,0,0,0,0,0,0,0,0
HID348945,2,6.71999979019165,6.71999979019165,26000,2000,22000,0,0,0,2000,0,0
HID348953,7,.4799999892711639,.4799999892711639,0,0,0,0,0,0,0,0,0
HID348959,5,0,0,0,,,,,,,,
HID348962,17,2,2,2000,600,1000,0,0,0,400,0,0
HID349108,17,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID349362,14,1.5,1.5,5800,1100,4700,0,0,0,0,0,0
HID349407,5,.5,.5,0,0,0,0,0,0,0,0,0
HID349446,19,3,3,0,0,0,0,0,0,0,0,0
HID349585,1,3,3,5000,2000,3000,0,0,0,0,0,0
HID349713,20,1,1,3900,1900,2000,0,0,0,0,0,0
HID349961,12,0,0,0,,,,,,,,
HID350011,21,1.159999966621399,1.159999966621399,4500,2000,2500,0,0,0,0,0,0
HID350022,1,0,0,0,,,,,,,,
HID350147,22,3,3,3000,1500,1000,0,0,0,500,0,0
HID350233,6,1.5,1.5,5000,2000,3000,0,0,0,0,0,0
HID350237,3,.8999999761581421,.8999999761581421,0,0,0,0,0,0,0,0,0
HID350364,24,0,0,0,,,,,,,,
HID350405,7,1,1,0,0,0,0,0,0,0,0,0
HID350482,21,3,3,20400,2200,18200,0,0,0,0,0,0
HID350502,2,0,0,0,,,,,,,,
HID350593,3,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID350969,3,0,0,0,,,,,,,,
HID351053,2,1.159999966621399,1.159999966621399,500,500,0,0,0,0,0,0,0
HID351094,14,.449999988079071,.449999988079071,0,0,0,0,0,0,0,0,0
HID351096,2,0,0,0,,,,,,,,
HID351240,2,3.5,4,0,0,0,0,0,0,0,0,0
HID351359,15,.1800000071525574,.1800000071525574,430,340,0,0,0,20,70,0,0
HID351396,12,.0399999991059303,.0399999991059303,0,0,0,0,0,0,0,0,0
HID351399,12,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID351454,10,0,0,0,,,,,,,,
HID351458,14,.5,.5,3400,500,2700,0,0,0,200,0,0
HID351459,8,0,0,0,,,,,,,,
HID351486,2,8.199999809265137,8.199999809265137,13500,2000,8000,0,0,0,3500,0,0
HID351533,15,.699999988079071,.699999988079071,1200,1100,0,0,0,0,100,0,0
HID351613,18,0,0,0,,,,,,,,
HID351646,11,2,2,0,0,0,0,0,0,0,0,0
HID351647,2,0,0,0,,,,,,,,
HID351650,6,0,0,0,,,,,,,,
HID351805,17,.5,.5,0,0,0,0,0,0,0,0,0
HID351965,14,1.070000052452087,1.070000052452087,0,0,0,0,0,0,0,0,0
HID352083,13,2,2,0,0,0,0,0,0,0,0,0
HID352284,14,1.799999952316284,1.799999952316284,3500,1000,2500,0,0,0,0,0,0
HID352543,5,.5,.5,0,0,0,0,0,0,0,0,0
HID352627,20,.5,.5,0,0,0,0,0,0,0,0,0
HID352634,5,.9699999988079071,.9699999988079071,200,50,130,5,10,0,5,0,0
HID352638,6,0,0,0,,,,,,,,
HID352671,7,.324999988079071,.324999988079071,0,0,0,0,0,0,0,0,0
HID352736,1,1.700000047683716,1.700000047683716,0,0,0,0,0,0,0,0,0
HID352744,14,2,2,10000,1000,9000,0,0,0,0,0,0
HID352771,14,3.5,3.5,24500,4500,20000,0,0,0,0,0,0
HID352965,14,1.200000047683716,1.200000047683716,10900,4000,6900,0,0,0,0,0,0
HID352982,22,0,0,0,,,,,,,,
HID352996,18,0,0,0,,,,,,,,
HID353179,17,1.200000047683716,1.200000047683716,0,0,0,0,0,0,0,0,0
HID353186,5,.3499999940395355,.3499999940395355,1500,1000,500,0,0,0,0,0,0
HID353286,15,6,6,9249,2000,4219,0,0,0,3000,30,0
HID353326,21,7.539999961853027,7.539999961853027,36000,2000,30000,0,0,0,3000,1000,0
HID353327,14,1.179999947547913,1.179999947547913,6000,2000,4000,0,0,0,0,0,0
HID353448,14,.800000011920929,.800000011920929,786.5,1,5.5,0,0,500,0,150,130
HID353478,24,0,0,0,,,,,,,,
HID353729,10,.5,.5,0,0,0,0,0,0,0,0,0
HID353825,5,1,1,2800,1600,1200,0,0,0,0,0,0
HID353838,14,0,0,0,,,,,,,,
HID353894,17,3,3,3200,2800,0,0,400,0,0,0,0
HID353969,3,0,0,0,,,,,,,,
HID354048,11,2.5,2.5,0,0,0,0,0,0,0,0,0
HID354166,5,.25,.25,0,0,0,0,0,0,0,0,0
HID354328,4,1,1,11000,1000,10000,0,0,0,0,0,0
HID354342,6,0,0,0,,,,,,,,
HID354358,3,1.240000009536743,1.240000009536743,3900,1950,1950,0,0,0,0,0,0
HID354418,17,.5,.5,0,0,0,0,0,0,0,0,0
HID354443,14,0,0,0,,,,,,,,
HID354544,7,.0099999997764826,.0099999997764826,0,0,0,0,0,0,0,0,0
