hhid,weight,province
HID340944,223.773506626508,2
HID341176,75.93171218545299,14
HID341614,36.2623005190598,
HID341688,153.021366302153,10
HID341724,231.529055847714,5
HID341843,135.55547290592,7
HID341853,195.455102954462,6
HID341906,97.5192097144898,15
HID341948,210.297087323834,8
HID341953,191.264574974803,14
HID342007,122.038099820856,21
HID342223,124.72580992589,6
HID342234,123.966766742036,20
HID342252,61.943128099732,3
HID342450,163.59876354551,8
HID342585,88.2388568366669,4
HID342589,244.739005284286,20
HID342671,26.9016626840412,17
HID342732,177.583496997505,5
HID342761,103.081070894927,17
HID342794,88.35305407778969,5
HID342875,98.16230653361281,7
HID343016,186.044214281359,10
HID343095,154.145496978564,7
HID343111,29.4128107558296,16
HID343125,119.597337807032,21
HID343156,24.8412905373154,
HID343220,184.455536175429,6
HID343254,78.2321159986877,5
HID343283,208.91248531683,7
HID343492,136.677081940174,14
HID343510,31.1113617243991,23
HID343569,323.494264606164,14
HID343691,171.238641304176,8
HID343697,90.08480512206231,2
HID343727,22.1616041814829,25
HID343778,136.444440088346,14
HID344211,218.247544111424,5
HID344295,103.890397605662,4
HID344727,133.41150816699,5
HID344764,121.756003127271,14
HID345073,57.1052008095944,3
HID345234,53.2575783017309,12
HID345303,183.445880701762,7
HID345316,60.242805935266,12
HID345353,32.6360704645742,8
HID345394,206.916427366534,3
HID345438,166.885242513485,8
HID345533,72.65824331413489,3
HID345866,31.2807357949589,2
HID346046,133.521748788139,21
HID346176,58.0284108902775,23
HID346233,208.448519101767,21
HID346275,112.083474322259,8
HID346316,412.104690383393,22
HID346357,34.1213528840825,8
HID346367,22.8419735841883,4
HID346615,78.10118968237011,14
HID346630,30.0976593040459,4
HID346657,195.760837015947,25
HID346686,100.77876402928,14
HID346759,237.015956151226,17
HID346770,199.369002558698,10
HID346813,125.11749498002,3
HID346820,170.938780517691,17
HID346873,31.0158142357366,18
HID346874,342.652515788641,14
HID346880,412.104690383393,22
HID346941,86.52537896649051,5
HID346974,28.2471636290064,20
HID346988,253.119847317074,14
HID347050,105.14075208506,3
HID347201,228.35097377257,1
HID347267,91.65621979206659,21
HID347287,178.198559584028,20
HID347411,228.226515150735,6
HID347412,134.836434868185,2
HID347428,123.590978355061,14
HID347472,93.9028818496563,3
HID347514,109.025218624703,25
HID347585,174.934618314442,5
HID347591,84.8584215109487,21
HID347759,172.162503118916,7
HID347820,164.982986434335,14
HID347835,225.8968437704,14
HID348051,174.263279534522,14
HID348067,190.726739296369,15
HID348093,84.5683399778806,3
HID348111,269.347194799706,25
HID348184,122.664210725858,3
HID348213,79.6584697004788,6
HID348227,243.948670691417,2
HID348234,106.595876707456,4
HID348339,209.454302552649,15
HID348397,124.697063363595,4
HID348473,24.8309554161287,
HID348507,166.728802854365,7
HID348570,418.553583260006,
HID348587,228.35097377257,1
HID348629,62.6817000647651,3
HID348693,170.853339770958,21
HID348767,165.569689309359,17
HID348948,145.219399564415,14
HID349105,464.004072260897,7
HID349450,215.974132205895,5
HID349458,344.696596849332,14
HID349596,188.526841984407,5
HID349659,22.8419735841883,4
HID349679,38.6236888989735,8
HID349701,120.26201479535,4
HID349799,62.7624513364404,21
HID349827,36.4768703480507,8
HID349879,33.364742607981,2
HID349965,670.534469267088,8
HID349985,83.8551503563387,7
HID350002,226.727482162547,17
HID350053,119.526227255648,20
HID350057,178.247638452527,14
HID350082,283.968905631734,8
HID350147,150.875795936092,17
HID350178,158.391998668926,3
HID350219,74.48886474359431,10
HID350285,32.8246640522972,5
HID350392,71.07305537699671,21
HID350548,125.169362192663,8
HID350561,80.00481087703049,6
HID350582,93.1209055383372,25
HID350636,206.228733122396,14
HID350640,184.832249357921,21
HID350775,30.9415028104568,17
HID350867,258.811585193788,13
HID350931,135.02239572368,14
HID350951,121.103007910529,4
HID351053,117.575224703476,14
HID351259,243.723130630369,5
HID351299,80.6807437632018,21
HID351370,228.35097377257,1
HID351375,264.138670187534,25
HID351380,28.3338053554466,25
HID351708,85.1139421652406,3
HID351822,115.970334828859,3
HID351965,122.038099820856,21
HID351989,179.324709655175,17
HID352034,84.3927604584387,20
HID352052,186.914214661219,21
HID352095,170.938780517691,17
HID352164,84.5683399778806,3
HID352205,109.530395845451,6
HID352456,41.8784489783557,11
HID352507,153.197933472322,15
HID352737,21.0935126401828,5
HID352777,268.80412655446,1
HID352823,169.212049817488,25
HID352946,71.7584026950987,21
HID352974,129.751391983452,6
HID353013,199.026651480139,10
HID353096,170.012955515496,14
HID353152,127.570493689846,21
HID353397,214.108842650793,15
HID353399,285.758071807975,6
HID353513,214.577918767742,14
HID353560,245.259430279376,14
HID353569,99.9319675592582,2
HID353573,172.916559247326,19
HID353585,150.629883224865,
HID353594,87.76038653744359,5
HID353707,344.696596849332,14
HID353715,265.351217663692,19
HID353761,159.985770425417,17
HID353763,99.68274951180391,8
HID353813,166.362205025202,6
HID353858,117.545169042638,8
HID353948,312.998307601114,1
HID353961,244.701046208769,25
HID354251,205.864358478145,6
HID354285,232.484391140263,4
HID354370,211.325244818935,14
HID354421,221.796284716477,5
HID354468,192.757268323769,15
HID354488,67.9321148682874,12
HID354544,21.8815517054091,24
HID354582,135.48468715303,2
HID354670,36.3305225254211,10
HID354731,30.6418884086934,13
HID354765,99.2151959698152,15
HID354884,170.260098996154,21
HID355010,271.891037871632,2
HID355032,27.3653421275396,20
HID355055,14.3552378739652,13
HID355154,160.75948289328,14
HID355234,26.9016626840412,17
HID355328,140.110539291993,10
HID355352,333.794562741428,17
HID355355,330.441580506749,14
HID355367,111.610806712649,9
HID355524,113.452303252256,25
HID355533,179.365070370052,2
HID355633,31.8172443290637,8
HID355658,131.320688781102,15
HID355669,191.628358833783,7
HID355705,102.488118435396,3
HID355772,146.239493137835,6
HID355793,50.3344808388172,8
HID355835,66.954452872353,3
HID355877,89.96943551185019,3
HID355957,179.365070370052,2
HID356086,160.246664835837,8
HID356278,22.1526462723684,7
HID356356,33.8066593659147,15
HID356451,32.6166566724938,3
HID356594,30.4888184320248,2
HID356707,73.3799371325577,11
HID356725,35.771534500425,2
HID356784,78.2321159986877,5
HID356840,61.4333708629191,18
HID356923,170.853339770958,21
HID356929,28.0902955769593,7
HID357132,165.391468241211,8
HID357364,122.572162933413,4
HID357446,351.377846233687,10
HID357474,170.853339770958,21
HID357689,146.759874265115,11
HID357825,202.468545794444,8
HID357965,66.8424865484285,12
HID358027,30.6916286099939,16
HID358136,31.1113617243991,23
HID358204,79.759134547844,20
HID358372,173.042812897435,6
HID358427,182.004656172178,3
HID358463,112.083474322259,8
HID358501,134.151511228373,21
HID358565,64.56132867052381,15
HID358600,162.636042323216,6
HID358920,79.17425598300809,15
HID358952,102.488118435396,3
HID358981,179.497973083233,6
HID359072,16.8706777932333,9
HID359254,133.511984286922,20
HID359304,275.152546574893,14
HID359309,168.593191992165,17
HID359317,188.626088289334,1
HID359321,74.48886474359431,10
HID359592,174.263279534522,14
HID359683,137.032952089857,9
HID359763,188.872090111495,17
HID359822,271.891037871632,2
HID359825,119.526227255648,20
HID359845,122.458244029332,17
HID359909,159.039013069043,21
HID359980,244.166467214045,7
HID360084,406.718163144536,2
HID360109,146.438272459086,17
HID360189,187.373589289045,8
HID360317,210.650018103794,2
HID360358,146.576899723065,20
HID360433,127.203160830448,7
HID360457,32.8246640522972,5
HID360579,123.170544807962,6
HID360658,135.00811838487,6
HID360660,150.402939416646,20
HID360703,55.4120547218413,8
HID360757,146.576899723065,20
HID360825,208.448519101767,21
HID360850,153.021366302153,10
HID360907,103.377002844375,6
HID360980,134.362765646297,1
HID361072,150.900962446535,20
HID361088,141.345919866275,8
HID361090,141.930523052354,21
HID361121,66.8424865484285,12
HID361126,90.95298326023639,8
HID361172,138.428974107607,2
HID361184,123.966766742036,20
HID361188,450.126552164767,14
HID361192,353.999706698071,15
HID361323,199.819962973598,4
HID361450,150.476338229663,6
HID361476,137.689504777367,14
HID361540,79.6337398902446,12
HID361573,33.0341921930608,10
HID361595,172.162503118916,7
HID361600,17.7375478699996,18
HID361674,349.113495614962,1
HID361708,146.576899723065,20
HID361793,150.476338229663,6
HID361923,29.9003756078918,7
HID361955,137.739479510559,20
HID362204,129.684300998672,14
HID362244,155.246544262466,21
HID362548,207.406802983775,8
HID362570,140.956599174862,14
HID362725,120.020908504317,5
HID362830,154.851651482397,17
HID362877,170.260098996154,21
HID362908,142.536185384294,15
HID362947,28.0902955769593,7
HID362996,290.057340839829,13
HID363002,159.874568313468,14
HID363128,125.680855895546,1
HID363158,137.075744548299,2
HID363194,93.4348419300768,20
HID363197,180.523363863493,14
HID363265,254.574480001989,25
HID363289,30.8420425472484,2
HID363360,113.282920893519,25
HID363377,90.6048246782801,14
HID363393,98.7337800439511,2
HID363405,151.409424301384,21
HID363463,152.472782320092,14
HID363527,129.459230419841,19
HID363545,144.6749127318,3
HID363576,171.944432359531,7
HID363706,88.0117573069498,14
HID363763,104.462588082619,17
HID363852,176.788834248185,14
HID363879,146.603738971372,3
HID363951,81.22900741054799,2
HID363987,135.379115674258,5
HID363994,13.2220440070523,24
HID364162,84.90600908962119,3
HID364286,210.606896961911,25
HID364537,200.574863538372,7
HID364606,281.911924140363,16
HID364857,203.519158447034,14
HID364891,30.0722904812779,11
HID364927,146.48040888841,6
HID364961,129.207123322687,4
HID365099,182.62039963409,20
HID365192,62.780754760087,21
HID365246,79.90238244700041,25
HID365342,143.648684221016,10
HID365442,259.135086009049,17
HID365528,124.020911734175,2
HID365570,100.531095559923,21
HID365701,91.65621979206659,21
HID365879,38.6688073075633,25
HID365979,33.5421430490404,5
HID366077,52.7506955538627,8
HID366276,162.825534672502,7
HID366353,124.740816661672,24
HID366446,165.569689309359,
HID366571,251.779175710274,25
HID366670,212.825885032904,7
HID366707,62.3467684139214,13
HID366794,169.599298764145,14
HID366832,184.514060683612,14
HID367054,34.7064293054798,23
HID367235,272.773598339947,7
HID367291,77.8829852515385,12
HID367417,185.308465730624,17
HID367446,36.9399526204162,11
HID367508,77.8829852515385,12
HID367517,87.3470245302308,6
HID367519,206.730041300611,16
HID367571,125.553401309036,6
HID367575,161.764856144805,7
HID367588,151.569772758389,24
HID367772,30.5876307760961,25
HID367836,180.712357402506,22
HID367896,219.221863510471,5
HID368195,125.85681294417,14
HID368246,124.590825289473,6
HID368322,31.3259391807777,2
HID368339,33.4162407585456,23
HID368459,117.151784515607,14
HID368570,115.948633788337,3
HID368578,918.696447047973,22
HID368582,141.417385825731,3
HID368812,243.429855531222,17
HID368833,142.721768610161,14
HID369135,127.166789616549,21
HID369240,19.2258338542248,8
HID369446,323.494264606164,14
HID369457,183.661234137975,6
HID369500,101.353676118902,21
HID369845,30.6916286099939,16
HID369878,106.595876707456,4
HID369880,49.4921230763043,2
HID369895,48.5896533358857,10
HID369906,27.7811025278371,
HID369970,150.159177246318,17
HID369976,117.922519937961,14
HID370030,279.073231192526,2
HID370052,99.6097545112637,25
HID370078,61.3414701354406,18
HID370166,144.966470052645,21
HID370253,192.556109846775,14
HID370314,49.5573180113191,12
HID370428,179.078815918403,5
HID370511,146.090176798453,25
HID370575,25.2601324230368,5
HID370748,64.3577767347021,
HID370781,206.315933334726,14
HID370798,94.90464337452551,1
HID370831,33.3851499378276,7
HID370850,39.7409217888614,25
HID370883,22.0207852826519,7
HID371063,32.8246640522972,5
HID371112,36.2520068538989,25
HID371134,139.341459451512,2
HID371181,134.57514864215,4
HID371473,27.0611505471502,13
HID371711,137.95758277662,8
HID371728,157.024032504045,5
HID371827,36.6001679572727,19
HID372090,228.35097377257,1
HID372172,63.6078342477882,2
HID372293,143.648684221016,10
HID372351,137.058919249575,20
HID372446,131.830376900408,14
HID372517,33.3295662754024,2
HID372533,187.684414824339,2
HID372649,299.835579293933,21
HID372684,115.798877723355,2
HID372706,258.810413786496,1
HID372712,107.19091171,6
HID372795,320.483293153172,7
HID372848,145.913081919359,9
HID373015,57.6889448620721,22
HID373047,217.764573954759,6
HID373054,36.4215390940362,15
HID373124,197.968492277924,2
HID373194,34.6444861588716,2
HID373195,65.0200439173469,14
HID373319,28.5518225205219,15
HID373391,90.977320177335,11
HID373476,46.8224812964197,10
HID373589,162.745635320427,6
HID373738,68.9525511174013,3
HID373867,335.219268531342,7
HID374076,292.548523962003,14
HID374096,219.678984297106,25
HID374127,373.761224279348,3
HID374165,31.4391065869864,
HID374282,120.169573915259,21
HID374436,36.9399526204162,11
HID374471,138.201368141787,21
HID374507,147.317092292922,5
HID374532,83.8589939243579,2
HID374541,145.948478432215,10
HID374580,188.626088289334,1
HID374847,125.260325641432,13
HID374856,33.8844078265933,2
HID374883,127.785461839614,6
HID374892,30.9608534308091,16
HID374901,98.6369796437878,21
HID374904,116.334680764659,15
HID374948,124.907408923749,17
HID374977,278.799584003675,2
HID374989,65.3842825573048,3
HID375205,169.927907740487,5
HID375222,21.7285338691239,24
HID375239,51.3146075512246,12
HID375268,60.242805935266,12
HID375419,134.289537202217,17
HID375497,235.262717302641,15
HID375586,28.7813041400573,25
HID375610,28.7873300301857,15
HID375693,271.576432581234,17
HID375816,316.949905647167,1
HID375916,169.129062367103,25
HID375961,278.0797013426,14
HID376026,97.28750436821809,4
HID376032,129.742314082206,7
HID376056,19.8548006386427,1
HID376286,59.3761185574072,9
HID376368,146.030681120011,14
HID376401,33.75559893092,14
HID376504,82.0188795244257,24
HID376519,20.3233649348182,
HID376560,33.4162407585456,23
HID376626,359.173973542284,
HID376726,156.093968758901,2
HID376986,138.905512621303,14
HID377022,103.081070894927,17
HID377080,31.128048279418,25
HID377089,99.86577389211369,7
HID377287,147.190703630325,14
HID377343,39.2236157688618,23
HID377362,60.242805935266,12
HID377454,126.553651506752,1
HID377483,161.571800897623,2
HID377544,61.4333708629191,18
HID377714,100.626429129411,5
HID377986,739.622711180574,25
HID378034,190.941518837963,7
HID378246,232.484391140263,4
HID378249,138.195228768583,8
HID378275,125.395886266673,9
HID378290,188.635049632857,15
HID378371,306.361748807802,2
HID378394,243.948670691417,2
HID378470,30.6418884086934,13
HID378657,95.1269635976322,15
HID378683,75.2933596123052,4
HID378720,118.974756329406,20
HID378753,245.886672441227,13
HID378760,228.35097377257,1
HID378997,211.760520782054,25
HID379163,269.347194799706,25
HID379264,243.948670691417,2
HID379296,28.4538210103256,10
HID379312,151.409424301384,21
HID379362,235.040823159959,17
HID379371,224.680553229243,17
HID379575,188.526841984407,5
HID379604,51.6132140664585,2
HID379610,57.1436643758497,6
HID379747,111.863335418461,25
HID379783,192.556109846775,14
HID379817,30.4634869593293,15
HID379853,725.685611406723,14
HID379941,81.8231020315157,6
HID380067,123.830568225367,19
HID380189,65.0200439173469,14
HID380266,100.77876402928,14
HID380270,79.17425598300809,15
HID380309,55.0594838069373,13
HID380315,251.187664821125,7
HID380759,133.535080057405,14
HID380841,248.588388626609,8
HID380842,275.597766656782,15
HID380846,163.627376183622,4
HID380875,74.4541311219573,12
HID380884,72.65824331413489,3
HID380996,61.943128099732,3
HID381220,80.2760404300644,20
HID381307,132.801895581645,3
HID381328,150.877298235944,14
HID381333,214.577918767742,14
HID381512,65.8436539935341,6
HID381576,152.564639740307,17
HID381577,68.3475336017261,25
HID381580,160.871505879283,1
HID381597,102.207955656806,3
HID381715,156.49916097624,1
HID381720,88.3598128474479,3
HID381765,284.462852956341,1
HID382071,243.694951413739,6
HID382094,160.407044813835,3
HID382108,207.651375476922,6
HID382136,121.720327560587,20
HID382149,146.949712810099,18
HID382224,210.994153824199,1
HID382267,182.243562429609,21
HID382348,234.558372518603,5
HID382484,139.341459451512,2
HID382545,175.943942057658,21
HID382686,123.766417273136,10
HID382721,135.408544359253,3
HID382804,115.631041116304,12
HID382894,242.659140949635,2
HID382905,101.738361656554,14
HID382950,118.927324715864,21
HID383060,112.674881040169,7
HID383081,353.937773518033,10
HID383091,139.251275521421,10
HID383173,126.553651506752,1
HID383318,235.040823159959,17
HID383384,187.926811567939,3
HID383387,88.17862666328119,5
HID383588,66.8424865484285,12
HID383694,104.462588082619,17
HID383825,186.377839031004,
HID383865,21.8815517054091,24
HID384117,125.11749498002,3
HID384179,235.911621842424,6
HID384213,140.134254355211,21
HID384316,243.707895648009,15
HID384370,107.284054314512,21
HID384412,106.976738625199,20
HID384438,28.1670791292867,18
HID384464,105.572763399961,3
HID384671,276.329072612899,25
HID384744,162.766549584346,20
HID384756,134.57514864215,4
HID384813,156.645534790722,17
HID385032,129.403425347662,14
HID385107,182.47083345079,20
HID385108,159.874568313468,14
HID385174,147.040116959592,15
HID385308,26.010553876581,17
HID385381,117.750274714363,21
HID385448,79.759134547844,20
HID385772,26.5083635173229,17
HID385808,134.151511228373,21
HID385839,162.10537624834,14
HID385939,70.1432666030788,8
HID386121,206.730194206111,25
HID386454,127.203160830448,7
HID386486,52.9184112751107,20
HID386550,328.628762567775,
HID386589,152.472782320092,14
HID386599,32.6166566724938,3
HID386616,71.929006277035,13
HID386786,100.97921869875,5
HID386912,134.151511228373,21
HID386924,183.661234137975,6
HID386971,138.738514234053,4
HID386994,26.1754674690956,18
HID387077,191.628358833783,7
HID387107,208.91248531683,7
HID387108,64.89043250847,8
HID387154,28.3338053554466,25
HID387211,132.191857075462,6
HID387307,265.991239128007,1
HID387374,206.730041300611,16
HID387533,165.648892275472,7
HID387536,82.0188795244257,24
HID387560,302.531767793899,16
HID387663,136.400548401801,3
HID387677,30.3326621590933,15
HID387694,137.352684886175,21
HID387752,562.9963920945009,25
HID387758,165.844511026541,19
HID387822,232.276083063679,3
HID387847,136.380475262616,11
HID387852,47.3524777747081,8
HID387909,30.6418884086934,13
HID387974,129.806734297738,7
HID387986,199.369002558698,10
HID388026,80.6807437632018,21
HID388388,263.59849562986,22
HID388480,82.05966753131911,1
HID388495,91.9582348425897,5
HID388504,166.344061487659,7
HID388588,221.031781456178,25
HID388745,34.2375029036184,17
HID388746,135.346879955325,20
HID388792,151.533286491632,14
HID388818,135.186815865107,5
HID388979,229.204644162539,5
HID389031,179.363342828732,5
HID389079,32.5524999443103,15
HID389174,84.90600908962119,3
HID389298,302.531767793899,16
HID389313,247.368941790433,8
HID389334,99.68274951180391,8
HID389427,35.2262347892067,8
HID389592,125.524116518927,4
HID389615,138.428974107607,2
HID389683,352.332564522431,7
HID389720,124.740816661672,24
HID389748,239.92526668447,20
HID389757,53.5690131333907,14
HID389995,38.1647005459436,2
HID390102,159.202528066588,17
HID390112,146.550520283795,5
HID390268,173.329475122074,21
HID390318,143.78780694912,11
HID390365,113.485256220321,3
HID390510,36.023489487615,15
HID390536,212.363967024194,1
HID390554,156.492890333567,7
HID390620,143.796414212334,14
HID390621,102.207955656806,3
HID390691,131.328848289568,14
HID390726,122.038099820856,21
HID390748,203.51374148008,25
HID390815,57.5085223285817,9
HID390976,172.696476756254,14
HID391098,442.042985554323,1
HID391206,55.8234768083223,12
HID391331,44.2887568800205,22
HID391500,19.8548006386427,1
HID391513,32.4452162477859,8
HID391606,110.982260328062,20
HID391616,75.93171218545299,14
HID391655,160.944760322024,4
HID391659,21.7297616886081,7
HID391767,121.149837804955,3
HID391772,129.742314082206,7
HID391837,152.258428801055,25
HID391962,181.441036286884,22
HID391998,235.911621842424,6
HID392093,128.140004855418,21
HID392122,34.1213528840825,8
HID392162,142.301610149832,20
HID392164,134.720359216854,14
HID392193,194.506087359259,1
HID392323,150.402939475329,20
HID392384,112.083474322259,8
HID392420,33.4162407585456,23
HID392567,140.221817348975,20
HID392741,208.454158938595,4
HID392790,25.2206196579483,24
HID392840,128.535212256158,5
HID392888,131.54384787474,4
HID392962,126.669679891635,8
HID392981,140.194732741099,8
HID392987,33.1174348240512,25
HID393023,32.4019588437579,10
HID393033,302.398227215806,13
HID393039,108.017155056353,4
HID393127,180.717474984529,14
HID393182,62.6817000647651,3
HID393262,39.7134997447232,16
HID393263,283.045019415505,16
HID393299,303.739950503993,3
HID393468,182.722661957029,14
HID393488,136.828740650677,6
HID393565,110.696945765575,7
HID393664,140.134254355211,21
HID393876,254.541462902194,17
HID393934,155.014859085604,15
HID394110,125.891934549293,21
HID394139,120.17510278757,21
HID394140,167.969319681913,2
HID394181,62.85937930464,3
HID394255,341.98873466713,1
HID394392,90.08480512206231,2
HID394419,299.497309226621,5
HID394439,99.8821445339879,10
HID394452,235.302486046637,16
HID394478,152.841434680986,6
HID394494,26.741364233077,3
HID394512,127.006022460536,21
HID394562,53.2575783017309,12
HID394592,181.458029832929,21
HID394651,148.005662377569,6
HID394733,75.6836616165613,22
HID394748,34.1213528840825,8
HID394800,151.569772758389,24
HID394820,74.792466913091,1
HID394860,56.0442157226641,10
HID394881,86.75102375834641,2
HID395063,49.092741535515,20
HID395135,30.3121589076441,5
HID395221,30.8290993957128,7
HID395234,116.485787293922,25
HID395322,300.152456324515,1
HID395356,128.014745728024,21
HID395416,167.969319681913,2
HID395568,39.270923747405,2
HID395648,136.677081940174,14
HID395674,113.930226602461,20
HID395682,146.030681120011,14
HID395705,196.185177972718,7
HID395796,149.892453088618,2
HID395876,36.7914967933037,2
HID395908,1109.2084360555,10
HID395938,106.187918983662,6
HID396139,82.6906919943513,8
HID396181,200.27104110515,4
HID396242,146.438272459086,17
HID396274,104.93406815662,11
HID396444,31.1697960563529,18
HID396476,179.522990286891,6
HID396668,58.0284108902775,23
HID396759,219.811314341116,21
HID396796,36.5309101474706,8
HID396808,190.941518837963,7
HID396831,164.702815328753,8
HID396976,76.7447858311296,1
HID397000,83.4653674818538,20
HID397119,387.526622767489,22
HID397147,231.306195861022,25
HID397336,40.4118567230898,1
HID397450,149.903896311079,14
HID397607,88.35305407778969,5
HID397798,71.80756140718471,3
HID397919,160.255538206246,6
HID398106,814.145434033484,2
HID398199,141.345919866275,8
HID398229,28.5518225205219,15
HID398264,134.041460797336,21
HID398391,122.410698523925,20
HID398393,186.44102415185,5
HID398445,82.0188795244257,24
HID398556,146.576899723065,20
HID398745,119.905926242056,14
HID398782,80.6807437632018,21
HID399187,157.919943856632,6
HID399199,84.8388959501805,2
HID399282,103.997698846392,15
HID399382,39.2236157688618,23
HID399426,160.742903278791,1
HID399546,620.625152716088,2
HID399554,210.157881858336,3
HID399686,115.12997007876,3
HID399717,279.957356069439,1
HID399747,131.54384787474,4
HID399903,144.71691028918,14
HID400010,202.122362002043,15
HID400049,40.0338305025575,3
HID400150,109.044631593939,21
HID400283,143.237852296238,2
HID400399,56.1152526117199,3
HID400482,162.10537624834,14
HID400642,126.932165409156,5
HID400648,67.26213439438099,25
HID400757,367.905274556573,7
HID400766,84.8584215109487,21
HID400810,213.47066950813,1
HID400852,41.3693700503931,2
HID400883,157.557299550259,20
HID400985,285.196101862204,10
HID401121,16.8868496886659,24
HID401146,33.4162407585456,23
HID401160,68.33854096213901,14
HID401166,150.009020394432,6
HID401169,53.5226326415698,1
HID401227,165.736547301725,8
HID401372,32.5125556288412,22
HID401410,143.012417810629,14
HID401498,88.8344846930934,20
HID401522,79.7532693265471,12
HID401585,107.31648845567,15
HID401593,33.1174348240512,25
HID401669,75.6836616165613,22
HID401842,141.930523052354,21
HID401962,134.371685377672,14
HID402016,185.745852346895,19
HID402032,150.763106153371,5
HID402077,185.966365606748,17
HID402113,160.503064077626,15
HID402319,80.40770984773231,8
HID402346,105.508140947713,21
HID402353,104.722463321865,2
HID402356,115.906700227104,4
HID402420,77.8829852515385,12
HID402449,113.387099956396,6
HID402462,127.151925841784,3
HID402485,182.174911335271,25
HID402487,129.962665592986,3
HID402528,188.979225908716,15
HID402679,108.352150384439,10
HID402718,118.95760031745,5
HID402734,60.2154164609049,2
HID402760,185.558544610887,17
HID402811,18.1068205812525,5
HID402984,312.998307601114,1
HID403057,81.1450461035343,17
HID403069,53.0393107883231,7
HID403100,20.0595169218322,5
HID403288,92.3045817514174,20
HID403364,164.24111572291,15
HID403376,230.897397513517,25
HID403433,67.9321148682874,12
HID403462,17.5408705766683,18
HID403527,359.033256991651,10
HID403557,264.138670187534,25
HID403666,21.8815517054091,24
HID403716,121.756003127271,14
HID403796,108.537682719534,14
HID403929,153.352861161688,17
HID403960,162.636042323216,6
HID404068,200.651062026973,4
HID404216,192.757268323769,15
HID404358,160.503064077626,15
HID404461,218.267818438753,8
HID404659,248.947542135404,14
HID404720,143.140750352932,5
HID404886,152.214793582476,21
HID404927,80.5048409440159,6
HID404993,111.528498867124,14
HID405094,181.777920044295,25
HID405213,175.687332701205,2
HID405216,125.11749498002,3
HID405218,49.4921230763043,2
HID405241,30.0722904812779,11
HID405243,78.10118968237011,14
HID405329,143.851296189295,20
HID405359,28.852183781773,3
HID405402,35.4781531222791,9
HID405443,56.2966162878233,7
HID405639,119.145112472912,13
HID405642,76.2094019236917,6
HID405674,138.518374066599,10
HID405693,168.864569443196,14
HID405694,41.5672740806989,3
HID405755,275.597766656782,15
HID405843,198.26361132558,14
HID405849,33.9959067382308,8
HID405851,147.253726941216,25
HID405864,32.7371316167135,5
HID405927,77.8829852515385,12
HID406082,99.8821445339879,10
HID406316,135.55547290592,7
HID406701,203.964452124079,21
HID406795,188.626088289334,1
HID406867,131.095867757953,9
HID406917,77.7127298082692,3
HID406959,67.9321148682874,12
HID407055,157.557299550259,20
HID407074,272.053696397183,3
HID407086,190.312938699008,2
HID407127,108.823041713129,2
HID407219,64.4492590892157,3
HID407261,148.942973904069,14
HID407297,198.090828742027,21
HID407333,95.0526979042223,14
HID407401,144.71691028918,14
HID407419,90.95298326023639,
HID407565,134.38847166087,20
HID407566,118.195963460611,14
HID407569,198.090828742027,21
HID407749,22.1616041814829,25
HID407764,133.511984286922,20
HID407772,170.260098996154,21
HID407871,242.110378372791,20
HID407873,35.9445154175633,17
HID407899,35.3630504290418,2
HID408164,132.728772866313,18
HID408208,182.174911335271,25
HID408370,26.9464846605993,13
HID408431,173.042812897435,6
HID408762,59.5864233155618,17
HID408853,123.766417273136,10
HID408982,122.458244029332,17
HID409036,97.7110614097143,1
HID409073,35.4284233863055,9
HID409080,184.88477342728,21
HID409193,170.260098996154,21
HID409345,29.9003756078918,7
HID409352,35.5649485845127,8
HID409489,184.82558403548,10
HID409507,143.448431270841,14
HID409694,112.961585572078,7
HID409722,418.553583260006,22
HID409944,265.455602988906,20
HID409947,131.649047256331,2
HID410069,32.258258788125,2
HID410113,67.9321148682874,12
HID410155,151.533286491632,14
HID410191,147.976347104082,20
HID410628,39.5591064648931,20
HID410742,140.190018687257,25
HID410799,58.0284108902775,23
HID410985,45.3292890155202,18
HID411075,432.541270497929,25
HID411100,33.9241782645773,2
HID411230,159.874568313468,14
HID411276,91.9582348425897,5
HID411296,91.7956341828632,20
HID411397,156.984594304291,17
HID411467,74.4541311219573,12
HID411672,128.216296898694,12
HID411841,13.9127478051142,
HID411974,101.001924714391,12
HID412021,103.997698846392,15
HID412030,21.7617172205031,7
HID412068,31.7968518898988,13
HID412107,199.369002558698,10
HID412165,158.473636273696,5
HID412410,165.471506234458,4
HID412446,94.6788167399486,6
HID412447,53.5226326415698,1
HID412506,100.883259332909,6
HID412548,150.072422394868,8
HID412869,66.8424865484285,12
HID413047,89.7493284792035,14
HID413105,222.021069140441,17
HID413170,141.017420848742,22
HID413308,335.219268531342,7
HID413476,41.3693700503931,2
HID414157,217.461174232125,7
HID414220,154.347476100107,14
HID414261,180.717474984529,14
HID414281,94.6266768777557,3
HID414322,225.201776497173,14
HID414439,229.81348334683,4
HID414480,174.547465967175,21
HID414502,191.347914783005,14
HID414550,159.960185999818,15
HID414677,28.0902955769593,7
HID414915,202.468545794444,8
HID415029,151.018624019337,20
HID415058,59.7918539801079,12
HID415128,122.410698523925,20
HID415192,241.801381043647,22
HID415366,306.916286099939,16
HID415532,122.424163432794,3
HID415652,274.696658302189,25
HID415728,30.4888184320248,2
HID415855,171.944432359531,7
HID415877,33.8816833212141,25
HID416010,14.3552378739652,13
